epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
27,0.0,0.03,0.0,0.5278888888888889,2.437848150730133,1.8736823697884877,0.08367470481122534,0.9716796875,0.48049109511905247,16.016370322969223,0.0,1.8805338541666667,0.12536892936461502,1.0499788913875818e-05,0.9374280364896145,1.0,hard,0.533,2.4957791566848755,1.910852700471878,0.10412834025919437,0.9699959605932236,0.4807981103658676,16.02660369873047,0.0,1.798861801624298,0.11992412619292736,1.0499788913875818e-05,cost,0
28,0.0,0.03,0.0,0.5287777777777778,2.4490932292408414,1.887131154537201,0.0812274297285411,0.9723307291666666,0.4807346545987659,16.024488766988117,0.0,1.896093746026357,0.1264062567303578,1.0499788913875818e-05,0.7976507084644658,1.0,hard,0.531,2.524774670600891,1.940191000699997,0.10406236164271832,0.9699959605932236,0.4805212989449501,16.01737689971924,0.0,1.929721176624298,0.1286480873823166,1.0499788913875818e-05,cost,0
29,0.0,0.03,0.0,0.5303333333333333,2.440361784564124,1.8765647345119052,0.08330245533337195,0.9713107645511627,0.48049461593230564,16.01648759841919,0.0,1.9545572929912143,0.13030382783876526,1.0499788913875818e-05,0.7112907517390946,1.0,hard,0.518,2.5487455129623413,1.9570722877979279,0.11145387217402458,0.9689183682203293,0.48021940141916275,16.00731348991394,0.0,1.9437971413135529,0.12958648800849915,1.0499788913875818e-05,cost,0
30,0.0,0.03,0.0,0.5315555555555556,2.4507506953345404,1.8857246471775904,0.08471815236326721,0.9712673607799742,0.48030790355470443,16.01026373439365,0.0,1.9481336805555556,0.12987558626466328,1.0499788913875818e-05,0.8665144658298232,1.0,hard,0.541,2.5104405879974365,1.9258243143558502,0.10352969169616699,0.9669652432203293,0.48108653724193573,16.03621816635132,0.0,1.9709725379943848,0.13139817491173744,1.0499788913875818e-05,cost,0
31,0.0,0.03,0.0,0.529,2.4515747361712985,1.8848451442188687,0.08629146238995923,0.969704861442248,0.4804381305972735,16.014604727427166,0.0,1.9432291686534882,0.12954861919085184,1.0499788913875818e-05,0.8368159644095512,1.0,hard,0.534,2.5006377696990967,1.9153272211551666,0.10529555566608906,0.9690193980932236,0.4800150692462921,16.000502586364746,0.0,1.9789870977401733,0.13193248212337494,1.0499788913875818e-05,cost,0
32,0.0,0.03,0.0,0.5302222222222223,2.431987351841397,1.8669323556953006,0.08478472412874301,0.9706597228844961,0.48027029385169345,16.00901018248664,0.0,1.966753472884496,0.13111690514617497,1.0499788913875818e-05,0.738684529315732,1.0,hard,0.538,2.5778772830963135,1.9905318319797516,0.10617619566619396,0.9699959605932236,0.48116932064294815,16.03897762298584,0.0,1.8746969103813171,0.12497980147600174,1.0499788913875818e-05,cost,0
33,0.0,0.03,0.0,0.5315555555555556,2.442057728767395,1.8794826765855153,0.08223288645967841,0.9731987847222222,0.4803421563572354,16.011405573950874,0.0,1.9341362880335913,0.1289424260871278,1.0499788913875818e-05,0.8741824640552901,1.0,hard,0.534,2.5020915269851685,1.913766473531723,0.10821324586868286,0.9699959605932236,0.48011182248592377,16.003727912902832,0.0,1.9305966794490814,0.1287064515054226,1.0499788913875818e-05,cost,0
34,0.0,0.03,0.0,0.5332222222222223,2.4388214217291937,1.8756299118200939,0.08245265049238999,0.9723958339956071,0.48073884348074597,16.02462848027547,0.0,1.8385416666666667,0.12256945172945659,1.0499788913875818e-05,0.8970574364615863,1.0,hard,0.536,2.507482349872589,1.9223530888557434,0.10454060137271881,0.9699959605932236,0.4805886894464493,16.019623279571533,0.0,1.7690597772598267,0.11793732456862926,1.0499788913875818e-05,cost,0
35,0.0,0.03,0.0,0.5306666666666666,2.441750751601325,1.8804691864384546,0.08077931818034914,0.9719618062178293,0.48050225774447125,16.016742335425484,0.0,1.916775170299742,0.12778501936958897,1.0499788913875818e-05,0.7428807762755443,1.0,hard,0.536,2.5346206426620483,1.93900865316391,0.11461500823497772,0.9679418057203293,0.4809969887137413,16.033233165740967,0.0,1.9587486386299133,0.1305832490324974,1.0499788913875818e-05,cost,0
36,0.0,0.03,0.0,0.5281111111111111,2.442329148451487,1.8752177324559953,0.08666760433051321,0.9708333330021964,0.4804438004891078,16.014793581432766,0.0,1.9368489583333333,0.12912327071858776,1.0499788913875818e-05,0.7854118337725393,1.0,hard,0.528,2.5095860362052917,1.9254637360572815,0.10372609458863735,0.9699959605932236,0.48039623349905014,16.01320791244507,0.0,1.9839709103107452,0.13226472958922386,1.0499788913875818e-05,cost,0
37,0.0,0.03,0.0,0.5318888888888889,2.4318874544567533,1.866288549370236,0.08510126918554306,0.9701388892200258,0.48049764500723946,16.0165884759691,0.0,1.888585067457623,0.12590567767620087,1.0499788913875818e-05,0.7866926785273891,1.0,hard,0.532,2.5367860794067383,1.9526737332344055,0.10438033193349838,0.9690193980932236,0.47973204404115677,15.991068363189697,0.0,1.9691204130649567,0.13127470016479492,1.0499788913875818e-05,cost,0
38,0.0,0.03,0.0,0.5261111111111111,2.4428736898634167,1.8780378500620525,0.08470071490026182,0.9711588538355298,0.48013513204124236,16.004504733615452,0.0,1.965473085641861,0.13103154591388172,1.0499788913875818e-05,0.8326060249091825,1.0,hard,0.536,2.5247169733047485,1.9320363998413086,0.11209602281451225,0.9689183682203293,0.4805844947695732,16.01948356628418,0.0,1.9686152637004852,0.13124102354049683,1.0499788913875818e-05,cost,0
39,0.0,0.03,0.0,0.5342222222222223,2.4355464577674866,1.8710478709803686,0.08415718992344207,0.9708984378311369,0.4803413972258568,16.01138032807244,0.0,1.9537760416666667,0.13025174289941788,1.0499788913875818e-05,0.7739652275130438,1.0,hard,0.539,2.535831570625305,1.9466781616210938,0.10911190137267113,0.9689183682203293,0.48004150390625,16.001384019851685,0.0,1.9426185488700867,0.1295079104602337,1.0499788913875818e-05,cost,0
40,0.0,0.03,0.0,0.5346666666666666,2.4341675440470376,1.873736944463518,0.08026580843660566,0.9735894103844961,0.4801647845241759,16.00549319055345,0.0,1.9567491279708014,0.1304499494532744,1.0499788913875818e-05,0.7892443046973009,1.0,hard,0.536,2.50936621427536,1.9195999503135681,0.10977469012141228,0.9679418057203293,0.47999150305986404,15.999717235565186,0.0,1.9205280244350433,0.12803521007299423,1.0499788913875818e-05,cost,0
41,0.0,0.03,0.0,0.5304444444444445,2.4404052760865955,1.874177250597212,0.08583822836064631,0.9700737843910853,0.4803897854354646,16.012993229760063,0.0,1.9375,0.12916667366193402,1.0499788913875818e-05,0.7922616620974926,1.0,hard,0.53,2.532740354537964,1.9401077926158905,0.11080823466181755,0.9699959605932236,0.4818243756890297,16.060812950134277,0.0,1.8408876657485962,0.1227258499711752,1.0499788913875818e-05,cost,0
42,0.0,0.03,0.0,0.5337777777777778,2.430468281110128,1.8688611189524333,0.08137363185071284,0.9721788201067183,0.4802335335148705,16.00778489642673,0.0,1.966796875,0.13111979907585514,1.0499788913875818e-05,0.7097513080015132,1.0,hard,0.528,2.5034855604171753,1.9131444096565247,0.11035364493727684,0.9689183682203293,0.4799874499440193,15.999582052230835,0.0,1.979963630437851,0.13199758157134056,1.0499788913875818e-05,cost,0
43,0.0,0.03,0.0,0.5317777777777778,2.445168561405606,1.8826007743676503,0.0825991074865063,0.9717447923289405,0.47996868110365337,15.998956415388319,0.0,1.9618055555555556,0.1307870437287622,1.0499788913875818e-05,0.836588527227933,1.0,hard,0.535,2.510263979434967,1.9226347506046295,0.10665462538599968,0.9699959605932236,0.48097464442253113,16.032488346099854,0.0,1.9357825815677643,0.12905217707157135,1.0499788913875818e-05,cost,0
44,0.0,0.03,0.0,0.531,2.4284195039007397,1.867183334297604,0.08094817286150323,0.9721788201067183,0.4802880088488261,16.00960063934326,0.0,1.9587673611111112,0.13058449659082624,1.0499788913875818e-05,0.717182937922189,1.0,hard,0.536,2.50066876411438,1.9107473492622375,0.10996323451399803,0.9679418057203293,0.47995828092098236,15.998609781265259,0.0,1.9728246331214905,0.13152164965867996,1.0499788913875818e-05,cost,0
45,0.0,0.03,0.0,0.5292222222222223,2.4291124873691134,1.8661452167563968,0.08270952395266956,0.9719618062178293,0.4802577421069145,16.008591731389362,0.0,1.95703125,0.13046875761614907,1.0499788913875818e-05,0.6494255706202239,1.0,hard,0.531,2.5192399621009827,1.9342720806598663,0.10431253537535667,0.9699959605932236,0.48065535724163055,16.021845817565918,0.0,1.9608027637004852,0.13072019070386887,1.0499788913875818e-05,cost,0
46,0.0,0.03,0.0,0.5318888888888889,2.432864156034258,1.869740320576562,0.08308795787807968,0.9699218753311369,0.4800358869963222,16.001196569866604,0.0,1.959418409400516,0.13062790056897533,1.0499788913875818e-05,0.722948560871171,1.0,hard,0.533,2.502071797847748,1.9159632921218872,0.10644841194152832,0.9699959605932236,0.4796600565314293,15.98866891860962,0.0,1.9729256331920624,0.13152838498353958,1.0499788913875818e-05,cost,0
47,0.0,0.03,0.0,0.5326666666666666,2.42381622393926,1.862959298822615,0.08064340375777748,0.9716362853844961,0.480213494764434,16.00711684756809,0.0,1.9520182311534882,0.13013455478681457,1.0499788913875818e-05,0.7234422920381702,1.0,hard,0.53,2.521111786365509,1.9313313961029053,0.10969249904155731,0.9699959605932236,0.48008787631988525,16.00292944908142,0.0,1.9708715081214905,0.13139143958687782,1.0499788913875818e-05,cost,0
48,0.0,0.03,0.0,0.5314444444444445,2.431886010699802,1.8697009682655334,0.08224164409976867,0.9729383687178293,0.479943426946799,15.9981144534217,0.0,1.9618055555555556,0.1307870437287622,1.0499788913875818e-05,0.6624344207674666,1.0,hard,0.538,2.5198740363121033,1.9324333369731903,0.10659820400178432,0.9689183682203293,0.4808424040675163,16.028080463409424,0.0,1.96470907330513,0.13098061084747314,1.0499788913875818e-05,cost,0
49,0.0,0.03,0.0,0.5335555555555556,2.42295863893297,1.86199775007036,0.08070291754686171,0.9723958339956071,0.4802579689357016,16.008599307801987,0.0,1.9769531256622739,0.13179688114258978,1.0499788913875818e-05,0.6730505252198782,1.0,hard,0.536,2.551258623600006,1.9609315395355225,0.10861513763666153,0.9679418057203293,0.4817119687795639,16.057065963745117,0.0,1.8860452771186829,0.12573635578155518,1.0499788913875818e-05,cost,0
50,0.0,0.03,0.0,0.5321111111111111,2.4294677707884045,1.8700188762611814,0.07917983969673514,0.9718967013888888,0.48026905871099895,16.008969015545315,0.0,1.9451605876286824,0.12967738012472788,1.0499788913875818e-05,0.7322076912371105,1.0,hard,0.525,2.5212693214416504,1.9310893416404724,0.1102955974638462,0.9699959605932236,0.4798843786120415,15.996146440505981,0.0,1.9709725379943848,0.13139817491173744,1.0499788913875818e-05,cost,0
