run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_baseline_lambda_s_0,3,1,0.0,1.0,0.1204,3.526208996772766,2.9749943733215334,0.5512146323919296,0.03212890625,1.0499788913875818e-05,0.163,3.149598777294159,2.786562204360962,0.3630365878343582,0.13005118444561958,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,2,0.0,1.0,0.1727,3.0759759187698363,2.746792882680893,0.32918304204940796,0.134375,1.0499788913875818e-05,0.18,3.0169586539268494,2.676610827445984,0.34034784883260727,0.03360721981152892,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,3,0.0,1.0,0.1961,2.960236442089081,2.6497433364391325,0.31049312390387057,0.16220703125,1.0499788913875818e-05,0.186,2.937268853187561,2.625511407852173,0.3117574453353882,0.15766433253884315,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,4,0.0,1.0,0.1965,2.972485160827637,2.6548702299594877,0.31761493124067786,0.13720703125,1.0499788913875818e-05,0.188,2.885832965373993,2.697591722011566,0.18824129551649094,0.4844760298728943,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,5,0.0,1.0,0.2048,2.920772898197174,2.610172951221466,0.31059994697570803,0.158984375,1.0499788913875818e-05,0.199,2.9147949814796448,2.578808307647705,0.3359866365790367,0.043978987261652946,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,6,0.0,1.0,0.202,2.912820261716843,2.617429381608963,0.2953909011557698,0.1619140625,1.0499788913875818e-05,0.188,2.995276689529419,2.628399670124054,0.36687707155942917,0.058930495753884315,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,7,0.0,1.0,0.2064,2.900377541780472,2.5939005494117735,0.3064769793301821,0.153125,1.0499788913875818e-05,0.186,2.904134154319763,2.574604332447052,0.3295298218727112,0.046134158968925476,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,8,0.0,1.0,0.2047,2.883184200525284,2.5911899983882902,0.29199418872594834,0.15634765625,1.0499788913875818e-05,0.208,2.8376137614250183,2.580758810043335,0.25685495510697365,0.23131061345338821,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,9,0.0,1.0,0.205,2.8781351447105408,2.579894894361496,0.2982402443885803,0.17373046875,1.0499788913875818e-05,0.21,2.8650074005126953,2.5475505590438843,0.31745681911706924,0.09637661650776863,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,10,0.0,1.0,0.2153,2.8603855669498444,2.57055601477623,0.28982954220846296,0.18203125,1.0499788913875818e-05,0.211,2.8630555868148804,2.6061556935310364,0.2568998485803604,0.1983095370233059,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,11,0.0,1.0,0.2175,2.849391847848892,2.5649749398231507,0.28441691137850283,0.1802734375,1.0499788913875818e-05,0.191,2.8649644255638123,2.625577688217163,0.23938675969839096,0.3115571141242981,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,12,0.0,1.0,0.2132,2.860527241230011,2.561748993396759,0.2987782692536712,0.1728515625,1.0499788913875818e-05,0.206,2.8589102029800415,2.5997639298439026,0.259146261960268,0.2732691243290901,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,13,0.0,1.0,0.2208,2.853535807132721,2.5625923335552216,0.2909434627741575,0.16640625,1.0499788913875818e-05,0.223,2.881811797618866,2.551194489002228,0.330617293715477,0.03556034481152892,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,14,0.0,1.0,0.2205,2.833996903896332,2.5411188662052155,0.2928780360147357,0.14990234375,1.0499788913875818e-05,0.204,2.8874669075012207,2.589215874671936,0.2982510104775429,0.10216864198446274,1.0499788913875818e-05
