run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_claq_lambda_s_0_4,3,1,0.4,1.0,0.12,3.5649140059947966,2.9891001880168915,0.5758138284087181,0.0005859375,1.0499788913875818e-05,0.146,3.2231284976005554,2.826279878616333,0.3968486189842224,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,2,0.4,1.0,0.1725,3.0937704026699064,2.7251354932785032,0.3686349056661129,0.0,1.0499788913875818e-05,0.174,3.0552252531051636,2.6987823843955994,0.3564428761601448,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,3,0.4,1.0,0.1866,3.0298231184482574,2.67665176987648,0.35317136235535146,0.0,1.0499788913875818e-05,0.193,3.001552939414978,2.645852208137512,0.3557007759809494,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,4,0.4,1.0,0.1963,3.0120568454265593,2.656951457262039,0.3551053874194622,0.0,1.0499788913875818e-05,0.178,2.9983348846435547,2.6629947423934937,0.33534014225006104,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,5,0.4,1.0,0.2069,2.9625748872756956,2.6087681353092194,0.35380676835775376,0.0,1.0499788913875818e-05,0.189,2.9813089966773987,2.648367404937744,0.33294156938791275,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,6,0.4,1.0,0.1973,2.9572527527809145,2.6124336183071137,0.34481914825737475,0.0,1.0499788913875818e-05,0.19,3.008332669734955,2.6308056116104126,0.3775270879268646,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,7,0.4,1.0,0.2014,2.952576619386673,2.602394223213196,0.35018240436911585,0.0,1.0499788913875818e-05,0.188,2.936565101146698,2.5831719636917114,0.3533931076526642,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,8,0.4,1.0,0.2016,2.921768546104431,2.579520124197006,0.34224842116236687,0.0,1.0499788913875818e-05,0.199,2.9036972522735596,2.583254396915436,0.32044293731451035,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,9,0.4,1.0,0.2031,2.9318747520446777,2.577390033006668,0.3544847100973129,0.0,1.0499788913875818e-05,0.203,2.880359709262848,2.54105544090271,0.3393043130636215,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,10,0.4,1.0,0.2105,2.90933552980423,2.5665455222129823,0.3427899919450283,0.0,1.0499788913875818e-05,0.219,2.9147340655326843,2.582747220993042,0.33198685944080353,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,11,0.4,1.0,0.2153,2.8989349842071532,2.5532457530498505,0.34568923711776733,0.0,1.0499788913875818e-05,0.203,2.9376091957092285,2.6049798727035522,0.3326293081045151,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,12,0.4,1.0,0.2188,2.9035325229167936,2.5523197770118715,0.3512127373367548,0.0,1.0499788913875818e-05,0.222,2.8935041427612305,2.5421818494796753,0.3513222858309746,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,13,0.4,1.0,0.2213,2.881700021028519,2.5357792019844054,0.3459208145737648,0.0,1.0499788913875818e-05,0.241,2.8662062287330627,2.5260130763053894,0.34019313007593155,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,14,0.4,1.0,0.2241,2.8757570922374724,2.5267786264419554,0.3489784516394138,0.0,1.0499788913875818e-05,0.204,2.913327634334564,2.576971173286438,0.3363565057516098,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,15,0.4,1.0,0.2185,2.8737323582172394,2.5179010808467863,0.35583126097917556,0.0,1.0499788913875818e-05,0.207,2.86175274848938,2.5420457124710083,0.3197070062160492,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,16,0.4,1.0,0.2226,2.8736092805862428,2.529542177915573,0.3440670996904373,0.0,1.0499788913875818e-05,0.239,2.8665273189544678,2.523073673248291,0.3434536084532738,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,17,0.4,1.0,0.2278,2.8611766755580903,2.5146674036979677,0.3465092696249485,0.0,1.0499788913875818e-05,0.222,2.880196511745453,2.5348235964775085,0.34537287801504135,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,18,0.4,1.0,0.2323,2.861627334356308,2.5162533104419706,0.34537401124835015,0.0,1.0499788913875818e-05,0.226,2.909309208393097,2.5683801770210266,0.3409290164709091,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,19,0.4,1.0,0.2294,2.8392756164073942,2.4937028646469117,0.34557274281978606,0.0,1.0499788913875818e-05,0.239,2.8578253388404846,2.515551269054413,0.3422740548849106,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,20,0.4,1.0,0.228,2.8461660027503966,2.511539322137833,0.3346266720443964,0.0,1.0499788913875818e-05,0.261,2.8349196910858154,2.497838795185089,0.3370809182524681,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,21,0.4,1.0,0.2289,2.850058043003082,2.504263514280319,0.3457945391535759,0.0,1.0499788913875818e-05,0.231,2.8286765813827515,2.4904961585998535,0.33818040788173676,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,22,0.4,1.0,0.2272,2.8429692149162293,2.49909508228302,0.343874142318964,0.0,1.0499788913875818e-05,0.223,2.8253846168518066,2.5063847303390503,0.31899990886449814,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,23,0.4,1.0,0.2286,2.854417842626572,2.5072219729423524,0.3471958704292774,0.0,1.0499788913875818e-05,0.234,2.847663462162018,2.5146780014038086,0.3329854682087898,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,24,0.4,1.0,0.2336,2.8421883404254915,2.4977637588977815,0.34442458003759385,0.0,1.0499788913875818e-05,0.234,2.863005757331848,2.5188958644866943,0.3441099002957344,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,25,0.4,1.0,0.2339,2.808323246240616,2.4642092049121858,0.34411403685808184,0.0,1.0499788913875818e-05,0.245,2.808646082878113,2.485478103160858,0.32316794246435165,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,26,0.4,1.0,0.233,2.8048142433166503,2.4644071459770203,0.34040710851550104,0.0,1.0499788913875818e-05,0.238,2.80743008852005,2.4773078560829163,0.3301222026348114,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,27,0.4,1.0,0.2318,2.8298897743225098,2.4893079936504363,0.34058179557323454,0.0,1.0499788913875818e-05,0.229,2.8493992686271667,2.5064942240715027,0.34290504455566406,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,28,0.4,1.0,0.227,2.8320340692996977,2.4810481548309324,0.3509859137237072,0.0,1.0499788913875818e-05,0.206,2.873518407344818,2.5557647943496704,0.3177535906434059,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,29,0.4,1.0,0.2328,2.806700563430786,2.469178467988968,0.3375220730900764,0.0,1.0499788913875818e-05,0.233,2.8148600459098816,2.477762222290039,0.33709777891635895,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,30,0.4,1.0,0.229,2.822144627571106,2.479881888628006,0.3422627326101065,0.0,1.0499788913875818e-05,0.253,2.7920203804969788,2.4603220224380493,0.33169836550951004,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,31,0.4,1.0,0.2321,2.820643126964569,2.474121022224426,0.34652209356427194,0.0,1.0499788913875818e-05,0.214,2.7914026975631714,2.4585681557655334,0.33283451944589615,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,32,0.4,1.0,0.2339,2.8050998747348785,2.4624983608722686,0.3426015093922615,0.0,1.0499788913875818e-05,0.229,2.8341265320777893,2.4976829886436462,0.33644354343414307,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,33,0.4,1.0,0.2359,2.7842955470085142,2.443790704011917,0.3405048310756683,0.0,1.0499788913875818e-05,0.234,2.8050272464752197,2.481032431125641,0.32399480789899826,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,34,0.4,1.0,0.2333,2.807941335439682,2.4633266985416413,0.3446146443486214,0.0,1.0499788913875818e-05,0.246,2.8042277097702026,2.47898268699646,0.3252450227737427,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,35,0.4,1.0,0.2343,2.8181046903133393,2.48132506608963,0.33677962347865104,0.0,1.0499788913875818e-05,0.242,2.800682485103607,2.474724292755127,0.3259581848978996,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,36,0.4,1.0,0.2381,2.7898328602313995,2.441557788848877,0.348275076597929,0.0,1.0499788913875818e-05,0.235,2.8133386969566345,2.4982635974884033,0.3150750696659088,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,37,0.4,1.0,0.2329,2.8183982968330383,2.476461136341095,0.34193713739514353,0.0,1.0499788913875818e-05,0.22,2.8731305599212646,2.5361856818199158,0.33694491535425186,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,38,0.4,1.0,0.2343,2.8013606011867522,2.461851233243942,0.33950937166810036,0.0,1.0499788913875818e-05,0.234,2.8512814044952393,2.5038657784461975,0.34741564840078354,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,39,0.4,1.0,0.2345,2.804954928159714,2.460031050443649,0.34492388293147086,0.0,1.0499788913875818e-05,0.237,2.8127995133399963,2.478637456893921,0.33416206389665604,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,40,0.4,1.0,0.2357,2.7925049543380736,2.4530190587043763,0.3394858941435814,0.0,1.0499788913875818e-05,0.214,2.8564037680625916,2.5201497673988342,0.3362540230154991,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,41,0.4,1.0,0.2362,2.788915699720383,2.4526614129543303,0.33625430017709734,0.0,1.0499788913875818e-05,0.213,2.842823326587677,2.4986374974250793,0.34418589621782303,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,42,0.4,1.0,0.2381,2.7768699169158935,2.437046456336975,0.33982344567775724,0.0,1.0499788913875818e-05,0.251,2.835305094718933,2.4778887033462524,0.3574163243174553,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,43,0.4,1.0,0.2398,2.764604151248932,2.428808790445328,0.3357953615486622,0.0,1.0499788913875818e-05,0.228,2.876957416534424,2.538966119289398,0.33799128234386444,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,44,0.4,1.0,0.2384,2.8003381192684174,2.4585615277290342,0.3417765825986862,0.0,1.0499788913875818e-05,0.234,2.8019534945487976,2.4613583087921143,0.34059523791074753,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,3,45,0.4,1.0,0.2397,2.7861874639987945,2.4490973949432373,0.33709006682038306,0.0,1.0499788913875818e-05,0.236,2.8177507519721985,2.470495641231537,0.347255140542984,0.0,1.0499788913875818e-05
