run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_claq_lambda_s_0_4,2,1,0.4,1.0,0.1189,3.6458799958229067,2.9712651908397674,0.6746147938072682,0.0064453125,1.0499788913875818e-05,0.164,3.1598246693611145,2.708899140357971,0.4509255439043045,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,2,0.4,0.9836734693877551,0.1702,3.100540244579315,2.7236911058425903,0.3768491454422474,0.0,1.0499788913875818e-05,0.171,3.068759500980377,2.7068390250205994,0.36192046850919724,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,3,0.4,0.9673469387755103,0.1902,3.0339763522148133,2.675009626150131,0.3589667394757271,0.0,1.0499788913875818e-05,0.164,3.052661895751953,2.70759379863739,0.3450681045651436,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,4,0.4,0.9510204081632653,0.1944,2.987470006942749,2.6263243436813353,0.36114565655589104,0.0,1.0499788913875818e-05,0.199,2.988174080848694,2.617418646812439,0.3707554191350937,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,5,0.4,0.9346938775510204,0.2033,2.9595946252346037,2.6068184316158294,0.35277617275714873,0.0,1.0499788913875818e-05,0.195,2.984967827796936,2.6421757340431213,0.3427920863032341,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,6,0.4,0.9183673469387755,0.2015,2.9645452976226805,2.61523180603981,0.34931346364319327,0.0,1.0499788913875818e-05,0.211,2.9852319955825806,2.621627688407898,0.3636042922735214,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,7,0.4,0.9020408163265305,0.2058,2.9418444454669954,2.5891976594924926,0.3526467978954315,0.0,1.0499788913875818e-05,0.198,2.95682430267334,2.6108946204185486,0.34592966735363007,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,8,0.4,0.8857142857142857,0.2138,2.9212119936943055,2.5650454640388487,0.35616653263568876,0.0,1.0499788913875818e-05,0.197,2.9950908422470093,2.6615267395973206,0.33356404304504395,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,9,0.4,0.8693877551020408,0.2078,2.931070339679718,2.578255498409271,0.3528148323297501,0.0,1.0499788913875818e-05,0.216,2.931351602077484,2.567947804927826,0.3634038493037224,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,10,0.4,0.8530612244897959,0.2112,2.9177649080753327,2.575063723325729,0.3427011728286743,0.0,1.0499788913875818e-05,0.211,2.947087526321411,2.6021427512168884,0.3449447751045227,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,11,0.4,0.8367346938775511,0.2172,2.897687774896622,2.5569982707500456,0.34068949054926634,0.0,7.818991871317848e-05,0.195,2.8993419408798218,2.5808475017547607,0.31849442422389984,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,12,0.4,0.8204081632653061,0.2201,2.87643181681633,2.536225068569183,0.3402067519724369,0.0,1.0499788913875818e-05,0.217,2.9356809258461,2.584320068359375,0.35136090219020844,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,13,0.4,0.8040816326530612,0.2157,2.874357306957245,2.5360421180725097,0.3383151963353157,0.0,1.0499788913875818e-05,0.208,2.9074541330337524,2.54605895280838,0.3613952100276947,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,14,0.4,0.7877551020408163,0.2204,2.8612372398376467,2.516344499588013,0.34489274844527246,0.0,1.0499788913875818e-05,0.218,2.9146012663841248,2.5545303225517273,0.36007094383239746,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,15,0.4,0.7714285714285715,0.2215,2.879777359962463,2.5328472375869753,0.3469300989061594,0.0,1.0499788913875818e-05,0.219,2.9027048349380493,2.546887695789337,0.35581716895103455,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,16,0.4,0.7551020408163265,0.2293,2.8433315455913544,2.50977184176445,0.3335597008466721,0.0,1.0499788913875818e-05,0.217,2.8485382199287415,2.514228045940399,0.3343101441860199,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,17,0.4,0.7387755102040816,0.2314,2.8376932740211487,2.497518765926361,0.3401745013892651,0.0,1.0499788913875818e-05,0.221,2.8609551787376404,2.532427728176117,0.3285274878144264,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,18,0.4,0.7224489795918367,0.2333,2.8532652139663695,2.512635570764542,0.34062964767217635,0.0,1.0499788913875818e-05,0.206,2.9004287719726562,2.575221538543701,0.3252071961760521,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,19,0.4,0.7061224489795919,0.2275,2.8596177637577056,2.519790530204773,0.3398272380232811,0.0,1.0499788913875818e-05,0.229,2.8758811354637146,2.5211450457572937,0.3547361344099045,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,20,0.4,0.689795918367347,0.232,2.831730979681015,2.4886376917362214,0.34309329465031624,0.0,1.0499788913875818e-05,0.203,2.9065396785736084,2.5472447276115417,0.35929499566555023,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,21,0.4,0.673469387755102,0.2241,2.835143303871155,2.4965130388736725,0.33863025568425653,0.0,1.0499788913875818e-05,0.219,2.880419909954071,2.5389329195022583,0.3414870798587799,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,22,0.4,0.6571428571428571,0.2315,2.8440204083919527,2.495409017801285,0.3486113891005516,0.0,1.0499788913875818e-05,0.222,2.8392022848129272,2.499532639980316,0.33966968208551407,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,23,0.4,0.6408163265306122,0.2249,2.8431209921836853,2.499141651391983,0.34397933483123777,0.0,1.0499788913875818e-05,0.23,2.8074533939361572,2.4656630754470825,0.3417903482913971,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,24,0.4,0.6244897959183673,0.2365,2.8298803985118868,2.48988881111145,0.33999158814549446,0.0,1.0499788913875818e-05,0.232,2.790799081325531,2.4581631422042847,0.33263588696718216,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,25,0.4,0.6081632653061224,0.2309,2.842352491617203,2.5048366487026215,0.3375158324837685,0.0,1.0499788913875818e-05,0.242,2.8104133009910583,2.4843132495880127,0.3261001259088516,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,26,0.4,0.5918367346938775,0.2195,2.838003844022751,2.4938048899173735,0.34419896751642226,0.0,1.0499788913875818e-05,0.225,2.8450915217399597,2.5185073614120483,0.3265841528773308,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,27,0.4,0.5755102040816327,0.2291,2.8235725820064546,2.482936364412308,0.34063620045781134,0.0,1.0499788913875818e-05,0.228,2.838156759738922,2.490067720413208,0.3480890244245529,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,28,0.4,0.5591836734693878,0.2325,2.821091264486313,2.4759500503540037,0.34514121264219283,0.0,1.0499788913875818e-05,0.241,2.788188338279724,2.4570961594581604,0.33109214156866074,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,29,0.4,0.5428571428571429,0.2298,2.829132056236267,2.4889046490192412,0.34022739455103873,0.0,1.0499788913875818e-05,0.245,2.7975549697875977,2.46440589427948,0.33314912766218185,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,30,0.4,0.5265306122448979,0.237,2.783728390932083,2.4376914143562316,0.3460369795560837,0.0,1.0499788913875818e-05,0.234,2.8149548172950745,2.4668015837669373,0.348153218626976,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,31,0.4,0.510204081632653,0.2399,2.8090637147426607,2.4624559581279755,0.34660775735974314,0.0,1.0499788913875818e-05,0.232,2.813835084438324,2.481450617313385,0.332384429872036,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,32,0.4,0.4938775510204081,0.2315,2.8079964458942412,2.4672604978084562,0.3407359473407269,0.0,1.0499788913875818e-05,0.252,2.7841678857803345,2.4556576013565063,0.3285103216767311,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,33,0.4,0.47755102040816333,0.2365,2.789705419540405,2.4514975786209106,0.3382078506052494,0.0,1.0499788913875818e-05,0.236,2.7525484561920166,2.4138922095298767,0.3386562168598175,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,34,0.4,0.46122448979591835,0.2324,2.8133355259895323,2.476820927858353,0.3365145966410637,0.0,1.0499788913875818e-05,0.227,2.8209871649742126,2.4884341955184937,0.332553006708622,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,35,0.4,0.4448979591836735,0.2364,2.7911578357219695,2.4484790802001952,0.34267874136567117,0.0,1.0499788913875818e-05,0.231,2.8101713061332703,2.4722493290901184,0.33792196214199066,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,36,0.4,0.4285714285714285,0.2343,2.8057256937026978,2.461608183383942,0.3441175065934658,0.0,1.0499788913875818e-05,0.234,2.775860548019409,2.448984980583191,0.32687558978796005,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,37,0.4,0.4122448979591836,0.2326,2.7926911771297456,2.4526870131492613,0.3400041311979294,0.0,1.0499788913875818e-05,0.251,2.7664352655410767,2.4445345997810364,0.3219006136059761,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,38,0.4,0.39591836734693875,0.2365,2.8038208901882173,2.469593858718872,0.33422702774405477,0.0,1.0499788913875818e-05,0.239,2.799851655960083,2.4633901119232178,0.33646151423454285,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,39,0.4,0.3795918367346939,0.2358,2.79239045381546,2.4432767033576965,0.34911374747753143,0.0,1.0499788913875818e-05,0.237,2.77541983127594,2.440240263938904,0.33517954498529434,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,40,0.4,0.3632653061224489,0.2348,2.808557963371277,2.4668879747390746,0.3416699703782797,0.0,1.0499788913875818e-05,0.259,2.7363805770874023,2.400782346725464,0.33559828996658325,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,41,0.4,0.346938775510204,0.2314,2.792408686876297,2.451425677537918,0.3409830115735531,0.0,1.0499788913875818e-05,0.231,2.792040765285492,2.469890773296356,0.32214995473623276,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,42,0.4,0.33061224489795915,0.2415,2.7897047221660616,2.4419065058231353,0.3477981984615326,0.0,1.0499788913875818e-05,0.245,2.825889527797699,2.4650394320487976,0.36085011065006256,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,43,0.4,0.3142857142857143,0.2359,2.8052258133888244,2.463022655248642,0.34220318384468557,0.0,1.0499788913875818e-05,0.217,2.8465129733085632,2.489784300327301,0.3567286431789398,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,44,0.4,0.2979591836734694,0.2347,2.798399120569229,2.4555568277835844,0.3428423196077347,0.0,1.0499788913875818e-05,0.225,2.7967238426208496,2.4875338673591614,0.30918996036052704,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,45,0.4,0.2816326530612244,0.233,2.7832430839538573,2.4444374620914457,0.33880563974380495,0.0,1.0499788913875818e-05,0.226,2.787243366241455,2.4379597902297974,0.3492835983633995,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,46,0.4,0.26530612244897955,0.2397,2.782277727127075,2.444538581371307,0.3377391591668129,0.0,1.0499788913875818e-05,0.242,2.7758291959762573,2.4484399557113647,0.32738926261663437,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,47,0.4,0.24897959183673457,0.2336,2.7901776671409606,2.45096697807312,0.3392107062041759,0.0,1.0499788913875818e-05,0.209,2.8282512426376343,2.490294873714447,0.337956465780735,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,48,0.4,0.2326530612244898,0.2351,2.7848820745944978,2.4364847362041475,0.34839733093976977,0.0,1.0499788913875818e-05,0.223,2.8561251163482666,2.521989166736603,0.3341359868645668,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,2,49,0.4,0.21632653061224483,0.2338,2.80116211771965,2.455869209766388,0.3452929139137268,0.0,1.0499788913875818e-05,0.241,2.800946056842804,2.474657952785492,0.3262881338596344,0.0,1.0499788913875818e-05
