epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.03,0.0,0.28344444444444444,3.8105503453148737,2.669102019733853,0.6611988825930489,0.646506076057752,0.48024944298797184,16.008315139346653,0.0,0.3714192708333333,0.02476128614701641,1.0499788913875818e-05,0.9247356413430275,1.0,hard,0.326,3.3358994722366333,2.345462918281555,0.5092121586203575,0.7399313002824783,0.48122430592775345,16.040810585021973,0.0,0.0,0.0,1.0499788913875818e-05,cost,4
2,0.0,0.03,0.0,0.3751111111111111,3.237499084737566,2.278896669546763,0.47726046707895065,0.7589843753311369,0.4813419845369127,16.044733153449165,0.0,0.08055555572112401,0.005370370626527195,1.0499788913875818e-05,1.4665633014131647,1.0,hard,0.355,3.2157768607139587,2.2699506282806396,0.4647011458873749,0.7556573301553726,0.48112503439188004,16.037501335144043,0.0,0.3143520951271057,0.02095680683851242,1.0499788913875818e-05,cost,4
3,0.0,0.03,0.0,0.4,3.1705842746628656,2.221268309487237,0.46967387861675686,0.7613932291666666,0.4796421097384559,15.988070752885607,0.0,0.17797308994664085,0.011864873208752316,1.0499788913875818e-05,1.3122522949318711,1.0,hard,0.378,3.171904444694519,2.24409282207489,0.44956615567207336,0.7648504823446274,0.47824547439813614,15.941515922546387,0.0,0.5136045217514038,0.03424030262976885,1.0499788913875818e-05,cost,4
4,0.0,0.03,0.0,0.40255555555555556,3.1205138166745505,2.1918653183513217,0.4502142121394475,0.7714192718267441,0.4784342870116234,15.947809881634182,0.0,0.4077256951067183,0.027181714566217527,1.0499788913875818e-05,1.169088330604912,1.0,hard,0.389,3.1912485361099243,2.2469751834869385,0.4669193625450134,0.7566338926553726,0.4773540124297142,15.911800622940063,0.0,0.5072063580155373,0.03381375875324011,1.0499788913875818e-05,cost,4
5,0.0,0.03,0.0,0.40544444444444444,3.1064836184183755,2.1684566338857016,0.4602814507153299,0.7669704871045219,0.47774553878439796,15.924851602978176,0.0,0.5379557294978036,0.03586371708661318,1.0499788913875818e-05,1.164261981657344,1.0,hard,0.371,3.158424496650696,2.2305409908294678,0.4509083032608032,0.7718884646892548,0.4769751727581024,15.899173021316528,0.0,0.1953461728990078,0.01302307890728116,1.0499788913875818e-05,cost,4
6,0.0,0.03,0.0,0.42866666666666664,3.0639600422647266,2.132431083255344,0.453160532646709,0.7699218756622739,0.47836845368146896,15.945615477032131,0.0,0.17126736127667957,0.011417824671500258,1.0499788913875818e-05,1.1795856841619954,1.0,hard,0.42,3.104110538959503,2.1647538542747498,0.4603200629353523,0.7580145448446274,0.4790366590023041,15.967889070510864,0.0,0.25047144293785095,0.016698097111657262,1.0499788913875818e-05,cost,4
7,0.0,0.03,0.0,0.43066666666666664,3.028806123468611,2.1015847292211323,0.4498600736260414,0.7729166663355298,0.4773613222771221,15.91204441918267,0.0,0.5662543392843671,0.03775029101719459,1.0499788913875818e-05,1.094275295271978,1.0,hard,0.405,3.0722020268440247,2.147429883480072,0.44769974052906036,0.7736395448446274,0.47707244008779526,15.902415037155151,0.0,0.583580270409584,0.03890535328537226,1.0499788913875818e-05,cost,4
8,0.0,0.03,0.0,0.4351111111111111,3.0260385076204934,2.097469058301714,0.45181013726525837,0.7721354166666666,0.4767593095699946,15.891977416144478,0.0,0.7849826398822997,0.05233217879301972,1.0499788913875818e-05,0.9511734634159237,1.0,hard,0.428,3.0735263228416443,2.14832603931427,0.44850900769233704,0.765625,0.47669121623039246,15.889707565307617,0.0,0.9461543560028076,0.06307695992290974,1.0499788913875818e-05,cost,4
9,0.0,0.03,0.0,0.447,3.0303918189472623,2.1038235790199704,0.44939985043472713,0.7730902781089147,0.47716841681136024,15.905614270104302,0.0,0.9144531240065893,0.060963544684151806,1.0499788913875818e-05,1.3129868991543643,1.0,hard,0.443,3.066440463066101,2.137077271938324,0.4534028172492981,0.7648504823446274,0.4759603813290596,15.865346431732178,0.0,0.9860250502824783,0.06573500670492649,1.0499788913875818e-05,cost,4
10,0.0,0.03,0.0,0.44355555555555554,3.0457422733306885,2.1164856255054474,0.45283201585213345,0.7682725704378552,0.47642466094758773,15.880822393629286,0.0,0.7432725694444444,0.049551507354610495,1.0499788913875818e-05,1.8523178601931756,1.0,hard,0.434,3.3349419236183167,2.398179292678833,0.4589178189635277,0.7526266127824783,0.4778447076678276,15.928157329559326,0.0,0.22349811345338821,0.014899875037372112,1.0499788913875818e-05,cost,4
11,0.0,0.03,0.0,0.4471111111111111,3.027417951160007,2.103571249379052,0.44534673872921204,0.7760416666666666,0.4784999547733201,15.94999885559082,0.0,0.0087890625,0.0005859375459193769,1.0499788913875818e-05,0.9759451310366987,1.0,hard,0.439,3.05388867855072,2.1266879439353943,0.44883859157562256,0.7689587771892548,0.47836217284202576,15.945405960083008,0.0,0.0,0.0,1.0499788913875818e-05,cost,4
