run_name,budget,query_concept,count,count_std
neural_baseline_lambda_s_0,7,software_development,0.0,0.0
neural_baseline_lambda_s_0,7,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,7,teaching_or_instruction,0.0,0.0
neural_baseline_lambda_s_0,7,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,7,therapy_or_counseling,0.0,0.0
neural_baseline_lambda_s_0,7,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,8,design_work,300.8,364.1204471050754
neural_baseline_lambda_s_0,8,male_pronouns,279.0,472.55370065210576
neural_baseline_lambda_s_0,8,technical_or_engineering_work,164.2,210.27410682249968
neural_baseline_lambda_s_0,8,legal_or_regulatory_work,162.0,177.40772249256796
neural_baseline_lambda_s_0,8,female_pronouns,159.8,300.6097137485747
neural_baseline_lambda_s_0,8,medical_training,158.4,216.89813277204578
neural_baseline_lambda_s_0,8,visual_art_practice,126.4,148.13271076976886
neural_baseline_lambda_s_0,8,health_or_wellness_work,120.4,269.22258449097467
neural_baseline_lambda_s_0,8,nutrition_or_diet_guidance,88.6,98.7841080336306
neural_baseline_lambda_s_0,8,live_music_or_recording,87.2,167.9336178375253
neural_baseline_lambda_s_0,8,film_or_video_production,86.4,119.51903614069182
neural_baseline_lambda_s_0,8,camera_or_photography_work,82.2,183.80478775048272
neural_baseline_lambda_s_0,8,clinical_care,48.0,107.33126291998991
neural_baseline_lambda_s_0,8,literary_writing,41.2,92.12600067299132
neural_baseline_lambda_s_0,8,surgical_work,33.6,75.13188404399294
neural_baseline_lambda_s_0,8,creative_or_artistic_work,33.4,74.68467044849298
neural_baseline_lambda_s_0,8,nursing_care,26.6,28.63214976211182
neural_baseline_lambda_s_0,8,dental_or_oral_health,1.8,3.492849839314596
neural_baseline_lambda_s_0,8,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,8,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,8,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,8,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,8,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,8,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,8,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,8,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,8,comedy_or_stage_performance,0.0,0.0
neural_baseline_lambda_s_0,8,education_or_academic_work,0.0,0.0
neural_baseline_lambda_s_0,8,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,8,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,8,financial_or_accounting_work,0.0,0.0
neural_baseline_lambda_s_0,8,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,8,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,8,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,8,legal_practice,0.0,0.0
neural_baseline_lambda_s_0,8,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,8,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,8,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,8,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,8,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,8,media_or_publishing_work,0.0,0.0
neural_baseline_lambda_s_0,8,mind_body_practice,0.0,0.0
neural_baseline_lambda_s_0,8,music_composition,0.0,0.0
neural_baseline_lambda_s_0,8,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,8,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,8,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,8,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,8,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,8,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,8,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,8,research_publications,0.0,0.0
neural_baseline_lambda_s_0,8,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,8,software_development,0.0,0.0
neural_baseline_lambda_s_0,8,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,8,teaching_or_instruction,0.0,0.0
neural_baseline_lambda_s_0,8,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,8,therapy_or_counseling,0.0,0.0
neural_baseline_lambda_s_0,8,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,9,legal_or_regulatory_work,304.8,225.23587636076095
neural_baseline_lambda_s_0,9,design_work,287.4,257.3233374569823
neural_baseline_lambda_s_0,9,live_music_or_recording,252.4,359.62244090156554
neural_baseline_lambda_s_0,9,technical_or_engineering_work,196.0,282.23483130187884
neural_baseline_lambda_s_0,9,literary_writing,192.6,177.61700369052508
neural_baseline_lambda_s_0,9,female_pronouns,144.2,211.83531339226707
neural_baseline_lambda_s_0,9,clinical_care,143.4,314.5390277851065
neural_baseline_lambda_s_0,9,health_or_wellness_work,100.2,166.94370308580076
neural_baseline_lambda_s_0,9,camera_or_photography_work,98.0,97.28052220254577
neural_baseline_lambda_s_0,9,nutrition_or_diet_guidance,88.2,97.57407442553581
neural_baseline_lambda_s_0,9,dental_or_oral_health,77.0,171.0599310183422
neural_baseline_lambda_s_0,9,nursing_care,43.6,90.40077433296686
neural_baseline_lambda_s_0,9,surgical_work,40.4,90.33714629099151
neural_baseline_lambda_s_0,9,software_development,12.2,27.280029325497434
neural_baseline_lambda_s_0,9,comedy_or_stage_performance,8.2,18.335757415498275
neural_baseline_lambda_s_0,9,therapy_or_counseling,7.2,16.099689437998485
neural_baseline_lambda_s_0,9,mind_body_practice,2.2,3.898717737923586
neural_baseline_lambda_s_0,9,film_or_video_production,1.2,2.16794833886788
neural_baseline_lambda_s_0,9,medical_training,0.4,0.8944271909999159
neural_baseline_lambda_s_0,9,visual_art_practice,0.4,0.894427190999916
neural_baseline_lambda_s_0,9,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,9,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,9,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,9,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,9,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,9,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,9,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,9,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,9,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,9,education_or_academic_work,0.0,0.0
neural_baseline_lambda_s_0,9,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,9,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,9,financial_or_accounting_work,0.0,0.0
neural_baseline_lambda_s_0,9,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,9,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,9,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,9,legal_practice,0.0,0.0
neural_baseline_lambda_s_0,9,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,9,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,9,male_pronouns,0.0,0.0
neural_baseline_lambda_s_0,9,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,9,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,9,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,9,media_or_publishing_work,0.0,0.0
neural_baseline_lambda_s_0,9,music_composition,0.0,0.0
neural_baseline_lambda_s_0,9,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,9,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,9,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,9,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,9,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,9,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,9,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,9,research_publications,0.0,0.0
neural_baseline_lambda_s_0,9,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,9,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,9,teaching_or_instruction,0.0,0.0
neural_baseline_lambda_s_0,9,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,9,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,10,legal_or_regulatory_work,246.8,229.93303372938828
neural_baseline_lambda_s_0,10,film_or_video_production,195.6,280.41451460293564
neural_baseline_lambda_s_0,10,live_music_or_recording,194.0,158.78129612772406
neural_baseline_lambda_s_0,10,female_pronouns,179.4,305.7757348122967
neural_baseline_lambda_s_0,10,literary_writing,178.8,284.29157567539704
neural_baseline_lambda_s_0,10,mind_body_practice,155.4,166.90056920214502
neural_baseline_lambda_s_0,10,camera_or_photography_work,147.6,203.07954106704102
neural_baseline_lambda_s_0,10,legal_practice,141.2,315.7327984229703
neural_baseline_lambda_s_0,10,visual_art_practice,108.6,75.26486564128047
neural_baseline_lambda_s_0,10,technical_or_engineering_work,96.0,212.43351901241954
neural_baseline_lambda_s_0,10,comedy_or_stage_performance,94.4,211.08481707598014
neural_baseline_lambda_s_0,10,design_work,92.6,89.11397196848539
neural_baseline_lambda_s_0,10,therapy_or_counseling,88.6,156.80816305282067
neural_baseline_lambda_s_0,10,nutrition_or_diet_guidance,28.4,62.94680293708331
neural_baseline_lambda_s_0,10,surgical_work,22.6,50.535136291495256
neural_baseline_lambda_s_0,10,nursing_care,21.0,46.95742752749558
neural_baseline_lambda_s_0,10,dental_or_oral_health,5.0,8.48528137423857
neural_baseline_lambda_s_0,10,clinical_care,1.6,3.0495901363953815
neural_baseline_lambda_s_0,10,male_pronouns,1.6,3.577708763999664
neural_baseline_lambda_s_0,10,medical_training,0.8,1.0954451150103324
neural_baseline_lambda_s_0,10,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,10,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,10,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,10,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,10,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,10,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,10,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,10,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,10,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,10,education_or_academic_work,0.0,0.0
neural_baseline_lambda_s_0,10,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,10,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,10,financial_or_accounting_work,0.0,0.0
neural_baseline_lambda_s_0,10,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,10,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,10,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,10,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,10,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,10,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,10,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,10,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,10,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,10,media_or_publishing_work,0.0,0.0
neural_baseline_lambda_s_0,10,music_composition,0.0,0.0
neural_baseline_lambda_s_0,10,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,10,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,10,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,10,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,10,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,10,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,10,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,10,research_publications,0.0,0.0
neural_baseline_lambda_s_0,10,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,10,software_development,0.0,0.0
neural_baseline_lambda_s_0,10,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,10,teaching_or_instruction,0.0,0.0
neural_baseline_lambda_s_0,10,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,10,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,11,literary_writing,272.8,318.10407102079034
neural_baseline_lambda_s_0,11,comedy_or_stage_performance,213.6,477.62411999395505
neural_baseline_lambda_s_0,11,technical_or_engineering_work,213.2,325.7970226997171
neural_baseline_lambda_s_0,11,film_or_video_production,200.4,264.5993197270167
neural_baseline_lambda_s_0,11,mind_body_practice,158.8,122.40179737242424
neural_baseline_lambda_s_0,11,live_music_or_recording,141.6,176.98107243431429
neural_baseline_lambda_s_0,11,clinical_care,129.6,289.7944098839728
neural_baseline_lambda_s_0,11,legal_or_regulatory_work,129.4,287.11374052803535
neural_baseline_lambda_s_0,11,medical_training,108.8,172.03255505862836
neural_baseline_lambda_s_0,11,nursing_care,76.0,168.8253535462017
neural_baseline_lambda_s_0,11,female_pronouns,71.0,143.62102910089456
neural_baseline_lambda_s_0,11,dental_or_oral_health,58.8,129.24859767130937
neural_baseline_lambda_s_0,11,male_pronouns,52.4,113.29739626310925
neural_baseline_lambda_s_0,11,software_development,42.8,95.703709436991
neural_baseline_lambda_s_0,11,nutrition_or_diet_guidance,29.0,63.182275995725256
neural_baseline_lambda_s_0,11,therapy_or_counseling,24.6,55.00727224649483
neural_baseline_lambda_s_0,11,design_work,24.2,27.471803726730432
neural_baseline_lambda_s_0,11,surgical_work,16.2,36.2243012354966
neural_baseline_lambda_s_0,11,visual_art_practice,13.2,26.771253239249
neural_baseline_lambda_s_0,11,education_or_academic_work,10.4,23.255106965997815
neural_baseline_lambda_s_0,11,legal_practice,6.8,15.20526224699857
neural_baseline_lambda_s_0,11,camera_or_photography_work,5.6,5.683308895353129
neural_baseline_lambda_s_0,11,financial_or_accounting_work,0.8,1.7888543819998317
neural_baseline_lambda_s_0,11,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,11,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,11,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,11,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,11,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,11,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,11,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,11,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,11,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,11,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,11,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,11,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,11,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,11,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,11,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,11,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,11,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,11,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,11,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,11,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,11,media_or_publishing_work,0.0,0.0
neural_baseline_lambda_s_0,11,music_composition,0.0,0.0
neural_baseline_lambda_s_0,11,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,11,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,11,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,11,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,11,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,11,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,11,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,11,research_publications,0.0,0.0
neural_baseline_lambda_s_0,11,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,11,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,11,teaching_or_instruction,0.0,0.0
neural_baseline_lambda_s_0,11,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,11,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,12,camera_or_photography_work,316.6,299.548493569906
neural_baseline_lambda_s_0,12,legal_practice,291.2,440.57655407431747
neural_baseline_lambda_s_0,12,clinical_care,289.4,380.57036143136526
neural_baseline_lambda_s_0,12,education_or_academic_work,174.2,289.70018985150836
neural_baseline_lambda_s_0,12,film_or_video_production,155.8,309.1912029796449
neural_baseline_lambda_s_0,12,male_pronouns,155.0,217.1025103493739
neural_baseline_lambda_s_0,12,literary_writing,124.0,258.1191585295443
neural_baseline_lambda_s_0,12,medical_training,90.2,170.06087145489994
neural_baseline_lambda_s_0,12,teaching_or_instruction,79.6,177.43252238527188
neural_baseline_lambda_s_0,12,software_development,66.4,148.47491370598604
neural_baseline_lambda_s_0,12,live_music_or_recording,46.0,67.45739396092915
neural_baseline_lambda_s_0,12,nursing_care,40.8,85.1040539574937
neural_baseline_lambda_s_0,12,financial_or_accounting_work,38.0,84.970583144992
neural_baseline_lambda_s_0,12,media_or_publishing_work,28.6,63.95154415649399
neural_baseline_lambda_s_0,12,design_work,27.4,57.40905851866933
neural_baseline_lambda_s_0,12,mind_body_practice,24.0,46.459659921269335
neural_baseline_lambda_s_0,12,technical_or_engineering_work,20.4,37.21961848273031
neural_baseline_lambda_s_0,12,visual_art_practice,14.4,20.181674856165927
neural_baseline_lambda_s_0,12,legal_or_regulatory_work,5.6,5.176871642217914
neural_baseline_lambda_s_0,12,therapy_or_counseling,5.6,12.521980673998822
neural_baseline_lambda_s_0,12,female_pronouns,3.8,8.497058314499201
neural_baseline_lambda_s_0,12,nutrition_or_diet_guidance,1.6,2.6076809620810595
neural_baseline_lambda_s_0,12,comedy_or_stage_performance,1.4,2.6076809620810595
neural_baseline_lambda_s_0,12,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,12,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,12,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,12,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,12,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,12,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,12,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,12,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,12,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,12,dental_or_oral_health,0.0,0.0
neural_baseline_lambda_s_0,12,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,12,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,12,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,12,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,12,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,12,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,12,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,12,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,12,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,12,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,12,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,12,music_composition,0.0,0.0
neural_baseline_lambda_s_0,12,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,12,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,12,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,12,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,12,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,12,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,12,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,12,research_publications,0.0,0.0
neural_baseline_lambda_s_0,12,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,12,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,12,surgical_work,0.0,0.0
neural_baseline_lambda_s_0,12,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,12,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,13,camera_or_photography_work,384.4,388.7187929596407
neural_baseline_lambda_s_0,13,software_development,273.6,426.7520357303524
neural_baseline_lambda_s_0,13,male_pronouns,234.4,321.49152399402385
neural_baseline_lambda_s_0,13,literary_writing,170.0,299.06270245552184
neural_baseline_lambda_s_0,13,education_or_academic_work,163.0,294.8643756034289
neural_baseline_lambda_s_0,13,building_or_spatial_design,141.2,315.7327984229703
neural_baseline_lambda_s_0,13,live_music_or_recording,97.2,121.9126736643898
neural_baseline_lambda_s_0,13,surgical_work,96.4,133.81629198270292
neural_baseline_lambda_s_0,13,legal_practice,73.4,111.31397037209659
neural_baseline_lambda_s_0,13,visual_art_practice,72.4,67.58180228434279
neural_baseline_lambda_s_0,13,design_work,72.0,89.98055345462151
neural_baseline_lambda_s_0,13,mind_body_practice,61.2,57.90250426363268
neural_baseline_lambda_s_0,13,therapy_or_counseling,47.0,72.27032586061861
neural_baseline_lambda_s_0,13,nursing_care,33.4,49.140614566771546
neural_baseline_lambda_s_0,13,teaching_or_instruction,25.6,40.973161947792114
neural_baseline_lambda_s_0,13,technical_or_engineering_work,20.2,39.75801805925441
neural_baseline_lambda_s_0,13,comedy_or_stage_performance,18.2,40.69643719049618
neural_baseline_lambda_s_0,13,financial_or_accounting_work,7.2,12.557866060760482
neural_baseline_lambda_s_0,13,clinical_care,4.6,10.285912696499032
neural_baseline_lambda_s_0,13,dental_or_oral_health,1.6,2.3021728866442674
neural_baseline_lambda_s_0,13,medical_training,1.6,1.51657508881031
neural_baseline_lambda_s_0,13,nutrition_or_diet_guidance,1.0,1.4142135623730951
neural_baseline_lambda_s_0,13,media_or_publishing_work,0.2,0.4472135954999579
neural_baseline_lambda_s_0,13,public_speaking_or_events,0.2,0.447213595499958
neural_baseline_lambda_s_0,13,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,13,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,13,business_or_client_service,0.0,0.0
neural_baseline_lambda_s_0,13,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,13,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,13,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,13,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,13,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,13,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,13,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,13,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,13,film_or_video_production,0.0,0.0
neural_baseline_lambda_s_0,13,fitness_instruction,0.0,0.0
neural_baseline_lambda_s_0,13,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,13,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,13,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,13,legal_or_regulatory_work,0.0,0.0
neural_baseline_lambda_s_0,13,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,13,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,13,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,13,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,13,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,13,music_composition,0.0,0.0
neural_baseline_lambda_s_0,13,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,13,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,13,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,13,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,13,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,13,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,13,research_publications,0.0,0.0
neural_baseline_lambda_s_0,13,scientific_or_lab_research,0.0,0.0
neural_baseline_lambda_s_0,13,spouse_or_partner_mentions,0.0,0.0
neural_baseline_lambda_s_0,13,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,13,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,14,male_pronouns,356.4,491.53718068931465
neural_baseline_lambda_s_0,14,media_or_publishing_work,182.4,308.46199117557416
neural_baseline_lambda_s_0,14,comedy_or_stage_performance,145.0,168.20523178545903
neural_baseline_lambda_s_0,14,software_development,143.6,198.45981961092275
neural_baseline_lambda_s_0,14,medical_training,128.0,281.20010668561275
neural_baseline_lambda_s_0,14,business_or_client_service,116.6,260.7255261764755
neural_baseline_lambda_s_0,14,film_or_video_production,106.2,203.16052766224055
neural_baseline_lambda_s_0,14,education_or_academic_work,101.8,224.2926659523222
neural_baseline_lambda_s_0,14,camera_or_photography_work,93.8,121.03801055866705
neural_baseline_lambda_s_0,14,mind_body_practice,90.8,91.65533263264064
neural_baseline_lambda_s_0,14,teaching_or_instruction,85.4,86.01337105357516
neural_baseline_lambda_s_0,14,legal_practice,62.6,128.9430106675038
neural_baseline_lambda_s_0,14,therapy_or_counseling,49.8,110.79801442264207
neural_baseline_lambda_s_0,14,literary_writing,44.6,88.56805293106538
neural_baseline_lambda_s_0,14,technical_or_engineering_work,39.6,54.44997704315402
neural_baseline_lambda_s_0,14,design_work,33.4,45.818118686825194
neural_baseline_lambda_s_0,14,surgical_work,33.2,61.2633658885961
neural_baseline_lambda_s_0,14,financial_or_accounting_work,33.0,47.24404724407086
neural_baseline_lambda_s_0,14,visual_art_practice,32.0,31.591137997862628
neural_baseline_lambda_s_0,14,music_composition,24.6,55.00727224649483
neural_baseline_lambda_s_0,14,scientific_or_lab_research,23.8,53.218417864494995
neural_baseline_lambda_s_0,14,nutrition_or_diet_guidance,16.0,31.929610082179206
neural_baseline_lambda_s_0,14,research_publications,15.0,33.54101966249684
neural_baseline_lambda_s_0,14,live_music_or_recording,13.4,22.13142562059661
neural_baseline_lambda_s_0,14,nursing_care,11.8,15.943650773897426
neural_baseline_lambda_s_0,14,fitness_instruction,9.8,21.91346617949794
neural_baseline_lambda_s_0,14,spouse_or_partner_mentions,5.4,12.074767078498866
neural_baseline_lambda_s_0,14,dental_or_oral_health,1.6,1.140175425099138
neural_baseline_lambda_s_0,14,celebrity_or_public_attention,0.2,0.447213595499958
neural_baseline_lambda_s_0,14,legal_or_regulatory_work,0.2,0.447213595499958
neural_baseline_lambda_s_0,14,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,14,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,14,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,14,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,14,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,14,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,14,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,14,creative_or_artistic_work,0.0,0.0
