epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.03,0.0,0.24877777777777776,3.9038691057099237,2.7097060481707254,0.7195790972974565,0.5861762149466409,0.4745839834213257,15.819466352462769,0.0,1.4380642374356587,0.0958709542109217,1.0499788913875818e-05,0.7755528788386274,1.0,hard,0.342,3.509659171104431,2.4361210465431213,0.5986386388540268,0.6580347567796707,0.4748994708061218,15.829982995986938,0.0,1.5965786576271057,0.10643858276307583,1.0499788913875818e-05,joint,2
2,0.4,0.03,0.0,0.3441111111111111,3.3986751238505044,2.394065969520145,0.5287135483490096,0.7339192711644702,0.47589561094840366,15.863187392552694,0.0,1.1710720459620159,0.07807147378722827,1.0499788913875818e-05,1.517156306075372,1.0,hard,0.363,3.3758607506752014,2.418515145778656,0.47958478331565857,0.7698343247175217,0.47776083648204803,15.925361633300781,0.0,1.513200432062149,0.10088003240525723,1.0499788913875818e-05,joint,2
3,0.4,0.03,0.0,0.36944444444444446,3.2759064502186246,2.336343785127004,0.4612734375728501,0.7694010419978036,0.4782892093062401,15.942974037594265,0.0,0.8113064236111112,0.054087097549604043,1.0499788913875818e-05,1.008412649607635,1.0,hard,0.365,3.314318060874939,2.379974842071533,0.4557008147239685,0.765625,0.4786424860358238,15.954749584197998,0.0,0.6109577119350433,0.04073051642626524,1.0499788913875818e-05,joint,2
4,0.4,0.03,0.0,0.38155555555555554,3.2517612112893,2.320924335055881,0.45176097999016446,0.7722873273822997,0.47907593018478817,15.969198015001085,0.0,0.682595486442248,0.045506367977294654,1.0499788913875818e-05,0.9395973752252758,1.0,hard,0.364,3.2504761815071106,2.320875108242035,0.4509093761444092,0.7747171372175217,0.47869180142879486,15.956393718719482,0.0,0.6747710108757019,0.04498473647981882,1.0499788913875818e-05,joint,2
5,0.4,0.03,0.0,0.37555555555555553,3.2321020695898266,2.3022653659184775,0.45132800108856624,0.7724609375,0.4785087000992563,15.950290388531155,0.0,0.9673828118377261,0.06449219108455712,1.0499788913875818e-05,0.9936523617862905,1.0,hard,0.36,3.264043390750885,2.3367145657539368,0.4490219056606293,0.771012932062149,0.47830697894096375,15.94356632232666,0.0,1.341325432062149,0.0894216988235712,1.0499788913875818e-05,joint,2
6,0.4,0.03,0.0,0.37666666666666665,3.228344718615214,2.291024751133389,0.45923196855518555,0.7648437503311369,0.47808801382780075,15.936267534891764,0.0,1.5306423604488373,0.10204282920393679,1.0499788913875818e-05,0.8850627069865974,1.0,hard,0.36,3.2630878686904907,2.3335391879081726,0.4515385925769806,0.769059807062149,0.4780100882053375,15.933670282363892,0.0,1.6677330136299133,0.11118220537900925,1.0499788913875818e-05,joint,2
7,0.4,0.03,0.0,0.37666666666666665,3.2031298014852734,2.2795410686069064,0.4455927610397339,0.7750651041666666,0.47799597928921383,15.93319977654351,0.0,1.6941189236111112,0.11294126800364918,1.0499788863348334e-05,0.8575577056714488,1.0,hard,0.378,3.2446370124816895,2.3177033066749573,0.4489295780658722,0.7755926698446274,0.47800417989492416,15.933473110198975,0.0,1.675747573375702,0.11171651259064674,1.0499788913875818e-05,joint,2
8,0.4,0.03,0.0,0.37866666666666665,3.2095451023843555,2.2834861410988703,0.4481312268310123,0.7739800347222222,0.47792774852779174,15.930925316280788,0.0,1.6645833320087857,0.11097222794261244,1.0499788888612076e-05,0.7507431818489244,1.0,hard,0.377,3.243273615837097,2.3159953355789185,0.4492705464363098,0.771012932062149,0.4780077785253525,15.933593034744263,0.0,1.6817079782485962,0.11211387254297733,1.0499788913875818e-05,joint,2
9,0.4,0.03,0.0,0.37466666666666665,3.209171606434716,2.2800792124536304,0.45112626171774334,0.7688802083333334,0.4779661132229699,15.932204061084324,0.0,1.6739366319444444,0.1115957811060879,1.0499788913875818e-05,0.7732230590950672,1.0,hard,0.376,3.228444755077362,2.3029151558876038,0.4475218951702118,0.7738415896892548,0.47800779342651367,15.933593511581421,0.0,1.6817079782485962,0.11211387254297733,1.0499788913875818e-05,joint,2
10,0.4,0.03,0.0,0.37633333333333335,3.204131086667379,2.2799006634288363,0.44626250118017197,0.7758246527777778,0.4779679336481624,15.932264778349134,0.0,1.6674913201067183,0.11116609370542897,1.0499788913875818e-05,0.7751426909962902,1.0,hard,0.372,3.224600851535797,2.2955862283706665,0.45100685209035873,0.7667025923728943,0.4780077859759331,15.933593273162842,0.0,1.6817079782485962,0.11211387254297733,1.0499788913875818e-05,joint,2
