epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.2,0.0,0.7556633700317223,5.119095201733746,0.5397700165645986,0.06370825449865358,0.9833119066455697,4.515616926965834,22.578084112722664,0.0,6.210208168512659,0.41401389844809905,6.999858669587411e-06,0.5835618448887268,1.0,max,0.7243167060955353,5.115825867652893,0.5779348015785217,0.029498431645333768,0.9944592535495758,4.508392572402954,22.54196195602417,0.0,5.8811979532241825,0.3920798867940903,6.999858692324779e-06,joint,4
2,0.4,0.2,0.0,0.7521054923182185,5.085379506968245,0.5368796847289121,0.04023489841743361,0.9912851068037974,4.508264927924434,22.541324265395538,0.0,5.995228441455696,0.39968193030055565,6.999858669587411e-06,0.291240702539423,1.0,max,0.7305078773846077,5.08674168586731,0.5511703550815582,0.027401721570640802,0.9944592535495758,4.5081696033477785,22.54084758758545,0.0,6.0,0.40000003576278687,6.999858692324779e-06,joint,4
3,0.4,0.2,0.0,0.7578652733718978,5.077470046055468,0.5291692680573161,0.04013116616472791,0.9913098299050633,4.50816959972623,22.540847573099256,0.0,6.0,0.40000003576278687,6.999858669587411e-06,0.22909957150629534,1.0,max,0.7366487139477526,5.09855694770813,0.5625152677297592,0.027871980611234904,0.9945080816745758,4.508169674873352,22.540847873687746,0.0,6.0,0.40000003576278687,6.999858692324779e-06,joint,4
4,0.4,0.2,0.0,0.7556136095042607,5.076636063901684,0.5283331002427053,0.040133438255826506,0.9913345530063291,4.508169521259356,22.54084725923176,0.0,6.0,0.40000003576278687,6.999858669587411e-06,0.21942163758142705,1.0,max,0.7326722705994866,5.09155843257904,0.5554151982069016,0.027973785903304814,0.9944592535495758,4.508169460296631,22.54084701538086,0.0,5.999999976158142,0.40000003278255464,6.999858692324779e-06,joint,4
5,0.4,0.2,0.0,0.7592461280089569,5.075658055800426,0.5275918826272216,0.039896599706733905,0.9913160106803798,4.50816958161849,22.540847500668296,0.0,6.0,0.40000003576278687,6.999858669587411e-06,0.1784635167817594,1.0,max,0.7304072079327528,5.095506095886231,0.5601281970739365,0.027208397071808575,0.9944592535495758,4.508169484138489,22.54084711074829,0.0,5.999999976158142,0.40000003278255464,6.999858692324779e-06,joint,4
