epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.0,0.0,0.2617777777777778,3.243308809068468,2.6130037705103555,0.6303050302796893,0.6585069447755814,0.0,16.59535593456692,0.0,0.24696180555555555,0.01646412132928769,1.0499788913875818e-05,0.9086006307140148,1.0,hard,0.356,2.8148916959762573,2.2969313263893127,0.517960324883461,0.7398302853107452,0.0,16.589299201965332,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
2,0.4,0.0,0.0,0.38322222222222224,2.658655696445041,2.1887360645665064,0.46991962525579667,0.7683593746688631,0.0,16.543092197842068,0.0,0.0,0.0,1.0499788913875818e-05,1.336926623729394,1.0,hard,0.402,2.665848433971405,2.204183340072632,0.4616650566458702,0.76171875,0.0,16.567473888397217,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
3,0.4,0.0,0.0,0.4007777777777778,2.5886162983046637,2.1370247867372303,0.45159152895212173,0.7727647572755814,0.0,16.56055106057061,0.0,0.0,0.0,1.0499788913875818e-05,1.482174047272161,1.0,hard,0.41,2.6219691038131714,2.163242518901825,0.45872657001018524,0.7706088423728943,0.0,16.557209014892578,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
4,0.4,0.0,0.0,0.411,2.5562103192011514,2.1036401887734733,0.4525701304276784,0.7756944447755814,0.0,16.566567209031845,0.0,0.0,0.0,1.0499788913875818e-05,1.3693251751440887,1.0,hard,0.421,2.561652362346649,2.111401379108429,0.4502510204911232,0.7649515122175217,0.0,16.57878303527832,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
5,0.4,0.0,0.0,0.427,2.545956936147478,2.094056828154458,0.4519001104765468,0.7798611107799742,0.0,16.573048485649956,0.0,0.0,0.0,1.0499788913875818e-05,1.558881546251036,1.0,hard,0.441,2.5461151003837585,2.096209943294525,0.449905127286911,0.771012932062149,0.0,16.571021556854248,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
6,0.4,0.0,0.0,0.4461111111111111,2.489765213595496,2.0462881690926022,0.4434770428472095,0.7834418399466409,0.0,16.570258723364937,0.0,0.0,0.0,1.0499788913875818e-05,1.4474403890425391,1.0,hard,0.457,2.5037344098091125,2.057342767715454,0.44639167189598083,0.7767712771892548,0.0,16.571506023406982,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
7,0.4,0.0,0.0,0.456,2.45332713259591,2.014930009841919,0.4383971417943637,0.7884114583333334,0.0,16.571081532372368,0.0,0.0,0.0,1.0499788913875818e-05,1.207105807536411,1.0,hard,0.45,2.514015555381775,2.0585529506206512,0.45546258240938187,0.7736395448446274,0.0,16.57466411590576,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
8,0.4,0.0,0.0,0.45655555555555555,2.445304208331638,2.010629047950109,0.4346751694877942,0.7889973968267441,0.0,16.571064790089924,0.0,0.0,0.0,1.0499788913875818e-05,1.424425801081169,1.0,hard,0.445,2.4881067872047424,2.026573657989502,0.4615331292152405,0.7779498845338821,0.0,16.57115602493286,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
9,0.4,0.0,0.0,0.4587777777777778,2.447237412134806,2.008284433020486,0.4389529625574748,0.7872612857156329,0.0,16.570807933807373,0.0,0.0,0.0,1.0499788913875818e-05,1.4029066218095574,1.0,hard,0.47,2.492831766605377,2.042169988155365,0.4506618529558182,0.7718884646892548,0.0,16.571434020996094,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
10,0.4,0.0,0.0,0.45711111111111113,2.4332737856441073,1.998837133248647,0.4344366316994031,0.7866319451067183,0.0,16.570951726701523,0.0,0.0,0.0,1.0499788913875818e-05,1.1946208661021147,1.0,hard,0.439,2.497376024723053,2.0469149351119995,0.4504610747098923,0.7800040394067764,0.0,16.572468757629395,0.0,0.0,0.0,1.0499788913875818e-05,leak,0
