epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.3,0.0,0.2531111111111111,7.703381313218011,2.8070522811677723,0.20481707176400554,0.9366970492733849,4.6915119886398315,15.638372739156088,0.0,1.9231770833333333,0.12821181253012684,1.0499788913875818e-05,0.8667160471442104,1.0,hard,0.348,7.222268223762512,2.4177520275115967,0.11889641173183918,0.9670662730932236,4.685619831085205,15.61873173713684,0.0,1.9919854700565338,0.13279904052615166,1.0499788913875818e-05,screen_c_0p3,0
2,0.0,0.3,0.0,0.33544444444444443,7.194881942537096,2.401734252770742,0.11031345505681303,0.9659505205021964,4.682834227879842,15.609446737501356,0.0,1.9950954847865634,0.13300637238555485,1.0499788913875818e-05,1.304076301111814,1.0,hard,0.357,7.132410049438477,2.348362624645233,0.10261049121618271,0.9670662730932236,4.681437015533447,15.60478949546814,0.0,2.0200363397598267,0.13466909527778625,1.0499788913875818e-05,screen_c_0p3,0
3,0.0,0.3,0.0,0.343,7.141794602076213,2.3578932020399304,0.1029201133383645,0.9682291663355298,4.680981304910448,15.603270292282104,0.0,2.1752387152777777,0.14501592185762194,1.0499788913875818e-05,1.3155671248872143,1.0,hard,0.341,7.164330005645752,2.3772085309028625,0.10739194974303246,0.9658876657485962,4.679729461669922,15.59909725189209,0.0,2.0,0.13333334028720856,1.0499788913875818e-05,screen_c_0p3,0
4,0.0,0.3,0.0,0.3476666666666667,7.114477674166362,2.3324211504724293,0.10288765705708,0.9683376732799742,4.679168873363071,15.597228897942436,0.0,2.1830512152777777,0.1455367555220922,1.0499788913875818e-05,1.3355766235068183,1.0,hard,0.349,7.068378925323486,2.2944050431251526,0.09623904153704643,0.9690193980932236,4.677734971046448,15.592449426651001,0.0,2.4073612689971924,0.1604907587170601,1.0499788913875818e-05,screen_c_0p3,0
5,0.0,0.3,0.0,0.34933333333333333,7.094644745190938,2.3184644248750477,0.09840134531259537,0.9702039940489663,4.677778972519769,15.592595921622383,0.0,2.3995008733537464,0.15996673247880405,1.0499788913875818e-05,1.307301130200762,1.0,hard,0.348,7.128457546234131,2.352834641933441,0.09779915772378445,0.9649111032485962,4.6778236627578735,15.592744588851929,0.0,2.682583510875702,0.17883890867233276,1.0499788913875818e-05,screen_c_0p3,0
6,0.0,0.3,0.0,0.3496666666666667,7.10260550181071,2.3295160200860767,0.09594051177716917,0.9690321187178293,4.6771489646699695,15.590496010250515,0.0,2.605208330684238,0.17368056418167221,1.0499788913875818e-05,1.092079201089089,1.0,hard,0.345,7.08343505859375,2.3082151412963867,0.09862576425075531,0.9699959605932236,4.676594138145447,15.588646411895752,0.0,2.650424301624298,0.17669496312737465,1.0499788913875818e-05,screen_c_0p3,0
7,0.0,0.3,0.0,0.3428888888888889,7.07305031352573,2.3016892870267234,0.09398732168806924,0.9710937506622739,4.677373713917202,15.591245041953194,0.0,2.6308810777134366,0.1753920821679963,1.0499788913875818e-05,0.8753713681815296,1.0,hard,0.344,7.166700720787048,2.3909822702407837,0.09827625192701817,0.9699959605932236,4.677442193031311,15.59147334098816,0.0,2.4695918560028076,0.16463946551084518,1.0499788913875818e-05,screen_c_0p3,0
8,0.0,0.3,0.0,0.35,7.077731728553772,2.3110614683892994,0.08968528499826789,0.9723307291666666,4.67698499891493,15.589949263466728,0.0,2.6713324652777777,0.17808884009718895,1.0499788913875818e-05,0.9938917147568039,1.0,hard,0.362,7.094846129417419,2.3182464838027954,0.09910978563129902,0.9699959605932236,4.677489757537842,15.59163236618042,0.0,2.456694483757019,0.16377964243292809,1.0499788913875818e-05,screen_c_0p3,0
9,0.0,0.3,0.0,0.34744444444444444,7.077440063158671,2.3048656119240656,0.0957840092273222,0.9709201388888888,4.67679046259986,15.589300950368246,0.0,2.4842881891462536,0.1656192209985521,1.0499788913875818e-05,1.0200016622483317,1.0,hard,0.353,7.096027493476868,2.3214155435562134,0.09706389158964157,0.9699959605932236,4.677548050880432,15.59182620048523,0.0,2.3991446495056152,0.15994298458099365,1.0499788913875818e-05,screen_c_0p3,0
10,0.0,0.3,0.0,0.35188888888888886,7.0707921451992455,2.3025826149516635,0.09173552609152263,0.9716362853844961,4.6764740281634865,15.58824610710144,0.0,2.474652780426873,0.16497686132788658,1.0499788913875818e-05,1.0422387828245216,1.0,hard,0.348,7.054132342338562,2.2812552452087402,0.09654957056045532,0.9699959605932236,4.676327586174011,15.58775806427002,0.0,2.5249191522598267,0.1683279536664486,1.0499788913875818e-05,screen_c_0p3,0
