epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.0,0.0,0.22022222222222224,3.5199460254775152,2.9211731950441995,0.5987728221548928,0.6788845492733849,0.0,16.18474790785048,0.0,1.8338758680555556,0.12225839744011562,1.049978878755711e-05,1.797835260694329,1.0,hard,0.299,3.1201072335243225,2.611699938774109,0.5084072723984718,0.7640759646892548,0.0,16.176968574523926,0.0,0.9949151426553726,0.06632767617702484,1.0499788686502143e-05,leak,1
2,0.4,0.0,0.0,0.3318888888888889,2.9641704890463085,2.4860041273964777,0.4781663575106197,0.7623914927244186,0.0,16.159903208414715,0.0,0.41911892344554263,0.027941263022108212,1.0499788913875818e-05,1.5199793896754272,1.0,hard,0.346,2.918902277946472,2.464058995246887,0.4548433646559715,0.776872307062149,0.0,16.152411460876465,0.0,0.35294315963983536,0.02352954540401697,1.0499788913875818e-05,leak,1
3,0.4,0.0,0.0,0.35488888888888886,2.8391036457485623,2.384429739581214,0.4546739045116637,0.7753255218267441,0.0,16.16282574335734,0.0,0.09233940972222222,0.006155961012053821,1.0499788913875818e-05,1.4150297941361916,1.0,hard,0.37,2.9080697298049927,2.4411438703536987,0.46692589670419693,0.744612067937851,0.0,16.127081394195557,0.0,0.0,0.0,1.0499788913875818e-05,leak,1
4,0.4,0.0,0.0,0.37822222222222224,2.798326644632551,2.3451086348957486,0.4532180113924874,0.7738932288355298,0.0,16.14261277516683,0.0,0.0003255208333333333,2.170139002070452e-05,1.0499788913875818e-05,1.3436127615115967,1.0,hard,0.378,2.752263069152832,2.295590043067932,0.45667295157909393,0.7800040394067764,0.0,16.230244159698486,0.0,0.0,0.0,1.0499788913875818e-05,leak,1
5,0.4,0.0,0.0,0.39644444444444443,2.662819312678443,2.2150655719969006,0.4477537249525388,0.7771050350533591,0.0,16.229042636023628,0.0,0.0,0.0,1.0499788913875818e-05,1.4133232556341682,1.0,hard,0.392,2.6291324496269226,2.1838765740394592,0.4452558383345604,0.7792295217514038,0.0,16.231372833251953,0.0,0.0,0.0,1.0499788913875818e-05,leak,1
6,0.4,0.0,0.0,0.40155555555555555,2.6341457896762424,2.176716903845469,0.4574288825194041,0.7655381941133075,0.0,16.259463999006485,0.0,0.006618923611111111,0.0004412616051720559,1.0499788913875818e-05,1.3453568002344884,1.0,hard,0.401,2.6865583658218384,2.2331079840660095,0.45345035195350647,0.7720905095338821,0.0,16.28293514251709,0.0,0.0,0.0,1.0499788913875818e-05,leak,1
7,0.4,0.0,0.0,0.4001111111111111,2.6081065932909646,2.1524645454353757,0.45564203129874337,0.7738281256622739,0.0,16.273398876190186,0.0,0.0005425347222222222,3.6168984176280596e-05,1.0499788913875818e-05,1.0989941219417636,1.0,hard,0.406,2.6107950806617737,2.1664236187934875,0.44437146186828613,0.7809806019067764,0.0,16.263105869293213,0.0,0.0,0.0,1.0499788913875818e-05,leak,1
8,0.4,0.0,0.0,0.40655555555555556,2.5898156298531427,2.139448901017507,0.45036673380268943,0.7779947916666666,0.0,16.261264748043484,0.0,0.04086371511220932,0.0027242478188580005,1.0499788913875818e-05,1.176583852224414,1.0,hard,0.409,2.631220042705536,2.1843791604042053,0.44684093445539474,0.7818561345338821,0.0,16.245940685272217,0.0,0.3488348573446274,0.02325565880164504,1.0499788913875818e-05,leak,1
9,0.4,0.0,0.0,0.4037777777777778,2.5945964323149786,2.137459311220381,0.4571371070212788,0.7639756947755814,0.0,16.256457593705917,0.0,0.31950954927338493,0.02130063755127291,1.0499788913875818e-05,1.163957150138837,1.0,hard,0.415,2.606970191001892,2.1545605063438416,0.4524097293615341,0.772966057062149,0.0,16.240914821624756,0.0,0.30593346059322357,0.020395565312355757,1.0499788913875818e-05,leak,1
10,0.4,0.0,0.0,0.41044444444444445,2.567834417025248,2.1214487188392215,0.4463857031530804,0.7792534728844961,0.0,16.241308477189804,0.0,0.34887152744664085,0.023258103109482262,1.0499788913875818e-05,1.1187571471738111,1.0,hard,0.398,2.5917264223098755,2.137847125530243,0.4538792669773102,0.7717874497175217,0.0,16.242074012756348,0.0,0.3488348573446274,0.02325565880164504,1.0499788913875818e-05,leak,1
