epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.2,0.0,0.7527337189774211,5.108047986332374,0.5350099326689032,0.05848770794573629,0.9854442741297469,4.514550332781635,22.572751286663586,0.0,5.988590288765823,0.39923937760199174,6.999858672465559e-06,0.5786294693111065,1.0,max,0.7227563295917854,5.117714166641235,0.5813616931438446,0.028178619127720593,0.9945080816745758,4.508173871040344,22.540868949890136,0.0,6.000146484375,0.40000979900360106,6.999858692324779e-06,cost,1
2,0.0,0.2,0.0,0.7562480562293961,5.080361305912839,0.5318075967363164,0.0403608389646758,0.9912665644778481,4.5081928711903245,22.540963776503936,0.0,6.001520470727848,0.4001013927067382,6.999858669587411e-06,0.2790479825259204,1.0,max,0.7411285045552927,5.11050124168396,0.5743520379066467,0.027978337183594704,0.9944592535495758,4.508170890808105,22.540853595733644,0.0,6.001513671875,0.40010093450546264,6.999858692324779e-06,cost,1
3,0.0,0.2,0.0,0.7547925608011445,5.080181767668905,0.5320424539378926,0.03996953158713052,0.9913160106803798,4.508169786839545,22.540848478486268,0.0,6.0002163271360756,0.40001445593713203,6.999858669587411e-06,0.2356061008412544,1.0,max,0.7431418935923894,5.087044095993042,0.5511948227882385,0.027679780963808298,0.9944592535495758,4.508169531822205,22.540847301483154,0.0,5.999999976158142,0.40000003278255464,6.999858692324779e-06,cost,1
4,0.0,0.2,0.0,0.7597686135473036,5.07423667968074,0.5260398561441446,0.04002726480034711,0.9913098299050633,4.508169560492793,22.54084741616551,0.0,6.0,0.40000003576278687,6.999858669587411e-06,0.16799953466895054,1.0,max,0.7326722705994866,5.084955739974975,0.5494551479816436,0.027331111719831824,0.9944592535495758,4.508169484138489,22.54084711074829,0.0,5.999999952316284,0.4000000312924385,6.999858692324779e-06,cost,1
5,0.0,0.2,0.0,0.7596255520308516,5.074995306473744,0.5270008576821678,0.039824882199504426,0.9913036491297469,4.50816955445688,22.540847392021856,0.0,6.0,0.40000003576278687,6.999858669587411e-06,0.14467290455852694,1.0,max,0.7297025217697689,5.089065194129944,0.553106552362442,0.027789060026407242,0.9945080816745758,4.508169555664063,22.540847396850587,0.0,6.0,0.40000003576278687,6.999858692324779e-06,cost,1
