epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.03,0.0,0.24744444444444444,3.9176353878445096,2.7478420866860285,0.6891389158036973,0.6102864593267441,0.4806543638308843,16.021812465455795,0.0,0.8181423611111112,0.054542826178981665,1.0499788913875818e-05,0.934373174449623,1.0,hard,0.339,3.469050109386444,2.418082296848297,0.5686307847499847,0.7134630978107452,0.4823371022939682,16.077904224395752,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
2,0.4,0.03,0.0,0.3612222222222222,3.2903005878130593,2.3141684532165527,0.49466289662652546,0.7526909725533591,0.4814692247245047,16.04897467295329,0.0,0.6611328125,0.0440755234255145,1.0499788913875818e-05,1.5750140440488596,1.0,hard,0.346,3.2670947909355164,2.3233596682548523,0.4627027213573456,0.7586880326271057,0.48103243112564087,16.034414768218994,0.0,0.0,0.0,1.0499788913875818e-05,joint,4
3,0.4,0.03,0.0,0.3596666666666667,3.194094240665436,2.252080109384325,0.4610627094904582,0.7683376736111112,0.48095140357812244,16.03171380360921,0.0,0.027473958830038708,0.0018315973381201427,1.0499788913875818e-05,1.299351652709043,1.0,hard,0.357,3.254534423351288,2.3180882334709167,0.45618391036987305,0.7635708451271057,0.48026229441165924,16.008743286132812,0.0,0.35998114198446274,0.0239987438544631,1.0499788913875818e-05,joint,4
4,0.4,0.03,0.0,0.35988888888888887,3.1646357244915433,2.2297233939170837,0.454835223654906,0.7710503472222222,0.4800771160258187,16.002570973502266,0.0,0.5265190965599484,0.03510127500016501,1.0499788913875818e-05,1.1688108758664586,1.0,hard,0.342,3.211254596710205,2.2687718272209167,0.46247953176498413,0.7531317323446274,0.4800032675266266,16.000109434127808,0.0,0.8611260801553726,0.05740840919315815,1.0499788913875818e-05,joint,4
5,0.4,0.03,0.0,0.3672222222222222,3.1605580382876926,2.223475542333391,0.4574351054098871,0.7687717013888888,0.47964738723304534,15.988246626324123,0.0,0.7109375,0.04739583542363511,1.0499788913875818e-05,1.2998001318289123,1.0,hard,0.362,3.214276671409607,2.2765998244285583,0.45773541182279587,0.7565328627824783,0.4799414500594139,15.998048782348633,0.0,0.2595635764300823,0.017304238863289356,1.0499788913875818e-05,joint,4
6,0.4,0.03,0.0,0.3811111111111111,3.132270250055525,2.202776617474026,0.44982363614771104,0.7707248263888888,0.4796699848439958,15.988999896579319,0.0,0.21076388905445734,0.014050926625107726,1.0499788913875818e-05,1.105328033807584,1.0,hard,0.369,3.171726107597351,2.2361395359039307,0.456772580742836,0.770036369562149,0.47881392389535904,15.960464477539062,0.0,0.1982758603990078,0.013218391453847289,1.0499788913875818e-05,joint,4
7,0.4,0.03,0.0,0.3801111111111111,3.1097583836979337,2.181531157758501,0.4497792190975613,0.7700954857799742,0.4784480093253983,15.948267247941759,0.0,0.6310329867733849,0.04206886807353132,1.0499788913875818e-05,0.999265316804263,1.0,hard,0.373,3.174800395965576,2.2461864948272705,0.45018187165260315,0.7699353396892548,0.4784320816397667,15.947736501693726,0.0,0.6275929510593414,0.04183953255414963,1.0499788913875818e-05,joint,4
8,0.4,0.03,0.0,0.3824444444444444,3.1026530663172402,2.174175884988573,0.4506828064719836,0.7669921881622739,0.4777943831351068,15.926479789945814,0.0,0.8036024305555556,0.05357349757105112,1.0499788913875818e-05,0.9996928624734411,1.0,hard,0.381,3.197406232357025,2.268622934818268,0.4517620876431465,0.7685546875,0.4770212918519974,15.900709867477417,0.0,0.998046875,0.06653646007180214,1.0499788913875818e-05,joint,4
9,0.4,0.03,0.0,0.3898888888888889,3.103302088048723,2.178591642114851,0.4469616851872868,0.7699218756622739,0.4777487955159611,15.924960215886435,0.0,0.787131076057752,0.05247540782309241,1.0499788913875818e-05,1.0731747040602688,1.0,hard,0.382,3.19547438621521,2.270458459854126,0.44741398841142654,0.7715854048728943,0.47760189324617386,15.920063495635986,0.0,0.9919854402542114,0.06613236665725708,1.0499788913875818e-05,joint,4
10,0.4,0.03,0.0,0.38866666666666666,3.0925449795193143,2.1624863545099893,0.45266113264693153,0.7698784718910853,0.47739745924870175,15.913249015808105,0.0,0.999240454700258,0.06661603351434071,1.0499788913875818e-05,0.9385533749349028,1.0,hard,0.371,3.142105221748352,2.205854117870331,0.45929525047540665,0.7635708451271057,0.4769557863473892,15.898526430130005,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
11,0.4,0.03,0.0,0.3953333333333333,3.084296511279212,2.159324179093043,0.44766471369398964,0.7737196187178293,0.47730762428707546,15.910254451963636,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.9589133471211729,1.0,hard,0.379,3.1319698095321655,2.203196346759796,0.45175421237945557,0.7630994021892548,0.4770193248987198,15.900644302368164,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
12,0.4,0.03,0.0,0.39144444444444443,3.079927815331353,2.159386999077267,0.44323870291312534,0.775412326057752,0.477302100095484,15.91007039282057,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.929287424362782,1.0,hard,0.387,3.1621894240379333,2.220155119895935,0.46524728089571,0.7588900923728943,0.4767870306968689,15.892901420593262,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
13,0.4,0.03,0.0,0.3958888888888889,3.0873547659979925,2.1602439218097262,0.4502453977862994,0.7713541669978036,0.4768654414349132,15.895515071021187,0.0,0.997743053568734,0.06651620691021283,1.0499788913875818e-05,0.8787941243030623,1.0,hard,0.387,3.1893996000289917,2.256167232990265,0.4562576934695244,0.7688577622175217,0.4769746735692024,15.899156332015991,0.0,0.9738011807203293,0.06492008082568645,1.0499788913875818e-05,joint,4
14,0.4,0.03,0.0,0.39155555555555555,3.0794105662239923,2.155161248313056,0.44725460973050857,0.7732204861111112,0.47699470818042755,15.89982401000129,0.0,0.9813368055555556,0.06542245691849126,1.0499788913875818e-05,0.9181321284090195,1.0,hard,0.392,3.1511127948760986,2.1918213963508606,0.4822661057114601,0.7227236032485962,0.4770252853631973,15.900842905044556,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
15,0.4,0.03,0.0,0.39155555555555555,3.0833215051227145,2.1557636989487543,0.4508000910282135,0.7670789940489663,0.4767577300469081,15.891924646165636,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.9078206629557017,1.0,hard,0.39,3.136271119117737,2.2090871930122375,0.4502806216478348,0.7688577622175217,0.4769033193588257,15.896777629852295,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
16,0.4,0.03,0.0,0.39666666666666667,3.076676262749566,2.152520385053423,0.44739319880803424,0.7701388895511627,0.47676267226537067,15.892089419894749,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.8396229513115637,1.0,hard,0.383,3.150893270969391,2.224967122077942,0.44932786375284195,0.7708108872175217,0.47659825533628464,15.886608839035034,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
17,0.4,0.03,0.0,0.39544444444444443,3.0618669390678406,2.141201284196642,0.4439874730176396,0.7766927083333334,0.47667819095982444,15.88927337858412,0.0,0.9998914930555556,0.06665943625072639,1.0499788913875818e-05,0.8749593079879155,1.0,hard,0.372,3.1463600397109985,2.2185996174812317,0.4510955885052681,0.7667025923728943,0.47666481137275696,15.888827562332153,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
18,0.4,0.03,0.0,0.39766666666666667,3.0613667567571006,2.1452859706348844,0.4394639655947685,0.7797960076067183,0.4766168122490247,15.887227429283989,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.8542530517604772,1.0,hard,0.386,3.1495986580848694,2.2166543006896973,0.456572063267231,0.7720905095338821,0.4763723462820053,15.87907862663269,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
19,0.4,0.03,0.0,0.4083333333333333,3.0566269755363464,2.128697845670912,0.4518616629971398,0.7692274302244186,0.4760674817694558,15.868916511535645,0.0,0.9990234375,0.06660156572858493,1.0499788913875818e-05,0.8274461266523253,1.0,hard,0.422,3.080110490322113,2.152078330516815,0.45190004259347916,0.7654229551553726,0.47613200545310974,15.87106728553772,0.0,1.0000000298023224,0.06666667200624943,1.0499788913875818e-05,joint,4
20,0.4,0.03,0.0,0.4221111111111111,3.019884924093882,2.103921800851822,0.4398408904671669,0.7796440968910853,0.4761222162180477,15.870740916993883,0.0,0.9978298611111112,0.06652199373477036,1.0499788913875818e-05,0.7420300183795108,1.0,hard,0.434,3.0914198756217957,2.1631982922554016,0.45218244940042496,0.7730670720338821,0.47603920847177505,15.867974042892456,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
21,0.4,0.03,0.0,0.4291111111111111,3.0360087553660073,2.117809053924349,0.442236748834451,0.7776692708333334,0.47596292032135856,15.865431096818712,0.0,0.9998914930555556,0.06665943625072639,1.0499788913875818e-05,0.7766410149666222,1.0,hard,0.421,3.088265299797058,2.158636450767517,0.4536161795258522,0.7685546875,0.4760126546025276,15.867088794708252,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
22,0.4,0.03,0.0,0.43033333333333335,3.021145906713274,2.101759761571884,0.44353335433536106,0.7799913204378552,0.47585280074013603,15.861760457356771,0.0,0.9983723958333334,0.06655816278523868,1.0499788913875818e-05,0.7437165409177801,1.0,hard,0.414,3.0752099752426147,2.1487093567848206,0.4505448415875435,0.7689587771892548,0.4759558141231537,15.865194082260132,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
23,0.4,0.03,0.0,0.42866666666666664,3.031491584248013,2.1119628614849515,0.44368281380997765,0.7730034722222222,0.4758458940519227,15.861530250973171,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.7329323301673867,1.0,hard,0.425,3.069527566432953,2.1427233815193176,0.45112065970897675,0.7687567323446274,0.4756835326552391,15.856118440628052,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
24,0.4,0.03,0.0,0.4298888888888889,3.0164425439304776,2.098178529077106,0.4424846064713266,0.7765625003311369,0.47577943321731353,15.859314733081394,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.7773285805871839,1.0,hard,0.422,3.0807489156723022,2.1520602703094482,0.4528699293732643,0.7639749497175217,0.4758186489343643,15.860621929168701,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
25,0.4,0.03,0.0,0.43133333333333335,3.02691951725218,2.1100767188602023,0.44087839871644974,0.778298611442248,0.47596438146299785,15.865479734208849,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.7911224096298812,1.0,hard,0.431,3.074611008167267,2.1416414380073547,0.4569784179329872,0.7655239701271057,0.4759911373257637,15.866371631622314,0.0,1.0000000298023224,0.06666667200624943,1.0499788913875818e-05,joint,4
26,0.4,0.03,0.0,0.4292222222222222,3.0134484569231668,2.0980327328046164,0.4390690194235908,0.7772786468267441,0.4763467063506444,15.878223975499472,0.0,0.9927300347222222,0.06618200563308266,1.0499788913875818e-05,1.0288937811945087,1.0,hard,0.417,3.102449655532837,2.1755661964416504,0.4507623761892319,0.7677801698446274,0.47612109780311584,15.87070369720459,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
27,0.4,0.03,0.0,0.4315555555555556,3.0179889069663153,2.102826419803831,0.43956127845578724,0.7775173617733849,0.4756012385090192,15.85337495803833,0.0,0.9993489583333334,0.06662326720025805,1.0499788913875818e-05,0.65093525829919,1.0,hard,0.423,3.074528932571411,2.1476526856422424,0.45112018287181854,0.7677801698446274,0.47575604915618896,15.858535528182983,0.0,1.0000000298023224,0.06666667200624943,1.0499788913875818e-05,joint,4
28,0.4,0.03,0.0,0.43,3.0103122923109265,2.0887144804000854,0.44592337641451096,0.7748697913355298,0.47567444211906856,15.85581506623162,0.0,1.0000000033113692,0.06666667035056485,1.0499788913875818e-05,0.517357743144708,1.0,hard,0.425,3.147014558315277,2.218355178833008,0.45322392880916595,0.771012932062149,0.47543545067310333,15.847848653793335,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
29,0.4,0.03,0.0,0.42866666666666664,3.03057638141844,2.111573417981466,0.44338324666023254,0.7734809037711885,0.47561971346537274,15.853990846210056,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.6196332582945211,1.0,hard,0.417,3.116890072822571,2.187351882457733,0.45397764444351196,0.7657260298728943,0.4755605533719063,15.8520188331604,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
30,0.4,0.03,0.0,0.429,3.010486662387848,2.09354575475057,0.4413245908088154,0.7761935773822997,0.47561630772219765,15.853877279493544,0.0,0.9996744791666666,0.06664496846497059,1.0499788913875818e-05,0.5965232992012817,1.0,hard,0.434,3.090925097465515,2.160045623779297,0.45529913157224655,0.7677801698446274,0.4755803197622299,15.852677583694458,0.0,0.9990234375,0.06660156510770321,1.0499788913875818e-05,joint,4
31,0.4,0.03,0.0,0.43066666666666664,3.01359850830502,2.0982002450360193,0.4398510174618827,0.7769965281089147,0.4755472085542149,15.85157397058275,0.0,0.9995659722222222,0.0666377345720927,1.0499788913875818e-05,0.6365329165807149,1.0,hard,0.427,3.130678653717041,2.196389317512512,0.4587228298187256,0.7677801698446274,0.4755665436387062,15.85221815109253,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
32,0.4,0.03,0.0,0.433,3.0149539245499506,2.0982742375797696,0.4411501031782892,0.7749348961644702,0.4755295871032609,15.850986586676704,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.5717756727091101,1.0,hard,0.426,3.0877415537834167,2.1569244861602783,0.45543964207172394,0.7699353396892548,0.4753774181008339,15.845914363861084,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
33,0.4,0.03,0.0,0.43477777777777776,3.0120488272772894,2.095637410879135,0.4409320793218083,0.7771701398822997,0.4754793635672993,15.849312464396158,0.0,1.0000000033113692,0.06666667035056485,1.0499788913875818e-05,0.6077208361837418,1.0,hard,0.43,3.1000118255615234,2.1727954745292664,0.4517029672861099,0.7688577622175217,0.47551339119672775,15.850446701049805,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
34,0.4,0.03,0.0,0.43044444444444446,3.0127742886543274,2.0981520877944098,0.4391098684734768,0.7784722232156329,0.4755123522546556,15.850412156846788,0.0,1.0000000033113692,0.06666667035056485,1.0499788913875818e-05,0.6709219724240635,1.0,hard,0.414,3.0712462067604065,2.1388902068138123,0.45667339116334915,0.767578125,0.4756825715303421,15.856086015701294,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
35,0.4,0.03,0.0,0.42877777777777776,3.0069046682781644,2.0926962229940624,0.4386185084780057,0.7753038191133075,0.47558994094530743,15.852998309665256,0.0,0.9984375006622739,0.06656250316235754,1.0499788913875818e-05,0.5062638562206606,1.0,hard,0.433,3.092724561691284,2.159161388874054,0.45812036097049713,0.7670056521892548,0.4754427894949913,15.848093271255493,0.0,0.998046875,0.06653646007180214,1.0499788913875818e-05,joint,4
36,0.4,0.03,0.0,0.43033333333333335,3.0098631183306375,2.094347639216317,0.44002001153098214,0.7764539933866925,0.47549551642603344,15.84985089302063,0.0,0.9985894097222222,0.06657262995011276,1.0499788913875818e-05,0.6429300508518483,1.0,hard,0.43,3.1177189350128174,2.1844584345817566,0.45774777233600616,0.7638739198446274,0.47551269829273224,15.850423812866211,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
37,0.4,0.03,0.0,0.43433333333333335,3.0023643573125205,2.090736918979221,0.43612759394778144,0.776345486442248,0.47549983031219906,15.849994659423828,0.0,0.9998914930555556,0.06665943625072639,1.0499788913875818e-05,0.6360315451804328,1.0,hard,0.418,3.0878610610961914,2.155971348285675,0.45610955357551575,0.7647494673728943,0.4757801964879036,15.85934042930603,0.0,0.9989224076271057,0.06659482978284359,1.0499788913875818e-05,joint,4
38,0.4,0.03,0.0,0.43366666666666664,3.0136431521839566,2.094575266043345,0.44350280778275597,0.7741536464956071,0.475565094086859,15.852170096503365,0.0,0.9993489583333334,0.0666232667863369,1.0499788913875818e-05,0.5576293106747067,1.0,hard,0.429,3.081917107105255,2.1522551774978638,0.4542807564139366,0.7648504823446274,0.4753810614347458,15.846035718917847,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
39,0.4,0.03,0.0,0.43377777777777776,3.003494256072574,2.087484531932407,0.4405406564474106,0.7768663201067183,0.47546906107001835,15.848968982696533,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.5291734199409903,1.0,hard,0.416,3.0969080328941345,2.1676082611083984,0.45379863679409027,0.7647494673728943,0.47550106048583984,15.850035429000854,0.0,0.9999999850988388,0.06666666828095913,1.0499788913875818e-05,joint,4
40,0.4,0.03,0.0,0.4295555555555556,3.0135471423467,2.097492496172587,0.4406124030550321,0.7747395833333334,0.47544224643045,15.848075177934435,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.58163306945466,1.0,hard,0.411,3.147575080394745,2.2200194001197815,0.4519606828689575,0.7659280747175217,0.47559501230716705,15.853167295455933,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
41,0.4,0.03,0.0,0.43222222222222223,3.010399195883009,2.0988756749365063,0.43606600413719815,0.7837239586644702,0.4754575466116269,15.848585287729898,0.0,0.9997829861111112,0.06665220235784848,1.0499788913875818e-05,0.5698875040317135,1.0,hard,0.435,3.0660813450813293,2.135196328163147,0.455316498875618,0.7638739198446274,0.4755685329437256,15.852284908294678,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
42,0.4,0.03,0.0,0.4348888888888889,2.9954800605773926,2.0837307539251118,0.4363250434398651,0.7786675343910853,0.475424292186896,15.847476853264702,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.5257446091968127,1.0,hard,0.413,3.1159432530403137,2.1814444065093994,0.45901086181402206,0.7659280747175217,0.475488044321537,15.849601745605469,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
43,0.4,0.03,0.0,0.43044444444444446,2.9982227285703025,2.0863130390644073,0.43654663032955593,0.7773003478844961,0.47536307242181564,15.845436069700453,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,0.5431584654183502,1.0,hard,0.428,3.0851211547851562,2.1569461822509766,0.45288296043872833,0.7711139470338821,0.47529200464487076,15.843067407608032,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,joint,4
