run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_baseline_lambda_s_0,2,1,0.0,1.0,0.1176,3.5981465280056,3.0413597881793977,0.5567867573350668,0.21962890625,1.0499788913875818e-05,0.163,3.0981472730636597,2.7050973176956177,0.3930499628186226,0.010068695992231369,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,2,0.0,1.0,0.1753,3.0504843831062316,2.724191117286682,0.3262932635843754,0.1638671875,1.0499788913875818e-05,0.2,2.893531560897827,2.7732070088386536,0.12032458558678627,0.7937095910310745,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,3,0.0,1.0,0.1893,2.973834127187729,2.6655922055244448,0.3082419103011489,0.1904296875,1.0499788913875818e-05,0.214,2.9541797041893005,2.623850464820862,0.3303292319178581,0.025424299761652946,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,4,0.0,1.0,0.2009,2.95147106051445,2.63747039437294,0.3140006635338068,0.14912109375,1.0499788913875818e-05,0.208,2.9193487763404846,2.6557483077049255,0.26360052078962326,0.33738550543785095,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,5,0.0,1.0,0.1956,2.9328398644924163,2.626802510023117,0.3060373689979315,0.1583984375,1.0499788913875818e-05,0.19,2.850015103816986,2.656031608581543,0.19398356974124908,0.5491648763418198,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,6,0.0,1.0,0.2006,2.934792184829712,2.6172970116138456,0.3174951743334532,0.16162109375,1.0499788913875818e-05,0.215,2.9309633374214172,2.590100646018982,0.3408626765012741,0.03704202547669411,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,7,0.0,1.0,0.2079,2.8863046169281006,2.5922350227832793,0.29406960867345333,0.1865234375,1.0499788913875818e-05,0.219,2.9072831869125366,2.5635870695114136,0.34369612485170364,0.06755118444561958,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,8,0.0,1.0,0.212,2.8844506800174714,2.5856153845787047,0.2988352937623858,0.15703125,1.0499788913875818e-05,0.21,2.921479046344757,2.5943387150764465,0.32714032381772995,0.03879310330376029,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,9,0.0,1.0,0.2125,2.8760860681533815,2.5791570842266083,0.2969290083274245,0.15966796875,1.0499788913875818e-05,0.209,2.825891613960266,2.5828787088394165,0.24301286414265633,0.3262392207980156,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,10,0.0,1.0,0.2105,2.89085568189621,2.602690780162811,0.2881649101153016,0.19541015625,1.0499788913875818e-05,0.216,2.9245673418045044,2.6067777276039124,0.3177896812558174,0.07458917051553726,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,11,0.0,1.0,0.215,2.8501213073730467,2.5573356688022613,0.2927856409922242,0.16875,1.0499788913875818e-05,0.226,2.866132438182831,2.5802350640296936,0.2858973667025566,0.1728852353990078,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,12,0.0,1.0,0.2099,2.870827966928482,2.573601084947586,0.2972269058227539,0.18505859375,1.0499788913875818e-05,0.213,2.8804219365119934,2.557793378829956,0.32262856513261795,0.05061287712305784,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,13,0.0,1.0,0.2208,2.8230088353157043,2.541731226444244,0.2812776084989309,0.18203125,1.0499788913875818e-05,0.196,2.8087885975837708,2.5494304895401,0.25935807824134827,0.3035425618290901,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,14,0.0,1.0,0.2108,2.863816720247269,2.5672415673732756,0.29657515734434126,0.173974609375,7.818991871317848e-05,0.209,2.7521352767944336,2.637905478477478,0.11422974802553654,0.6228448301553726,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,15,0.0,1.0,0.2175,2.8135627448558806,2.535109728574753,0.2784530071541667,0.18251953125,1.0499788913875818e-05,0.222,2.750057876110077,2.543458938598633,0.20659895986318588,0.33452317118644714,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,16,0.0,1.0,0.2188,2.830006110668182,2.546637386083603,0.2833687480539083,0.1705078125,1.0499788913875818e-05,0.226,2.879516839981079,2.5761765837669373,0.30334026366472244,0.10045123845338821,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,17,0.0,1.0,0.2212,2.818462097644806,2.5336344301700593,0.2848276771605015,0.16240234375,1.0499788913875818e-05,0.225,2.7754149436950684,2.5445668697357178,0.23084807768464088,0.3625067323446274,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,18,0.0,1.0,0.2266,2.7936041414737702,2.5139022767543793,0.2797018703073263,0.1783203125,1.0499788913875818e-05,0.221,2.751076638698578,2.5699601769447327,0.18111643567681313,0.46060075610876083,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,19,0.0,1.0,0.22,2.8265612006187437,2.5357039630413056,0.2908572379499674,0.1626953125,1.0499788913875818e-05,0.233,2.7366365790367126,2.5630712509155273,0.17356536351144314,0.47780846059322357,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,20,0.0,1.0,0.2329,2.7955408453941346,2.5092737913131713,0.2862670514732599,0.18408203125,1.0499788913875818e-05,0.223,2.7439541816711426,2.619962453842163,0.12399175576865673,0.6457435339689255,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,21,0.0,1.0,0.2289,2.7982620000839233,2.5263998329639437,0.2718621764332056,0.18291015625,1.0499788913875818e-05,0.217,2.814546585083008,2.499108612537384,0.3154379799962044,0.07731680944561958,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,22,0.0,1.0,0.2322,2.770427644252777,2.491292488574982,0.27913516089320184,0.15732421875,1.0499788913875818e-05,0.196,2.907474100589752,2.582698345184326,0.3247757852077484,0.048861799761652946,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,23,0.0,1.0,0.2253,2.794556552171707,2.491412138938904,0.30314442217350007,0.11923828125,1.0499788913875818e-05,0.199,2.8455090522766113,2.541319251060486,0.3041898384690285,0.09755522571504116,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,24,0.0,1.0,0.2351,2.757955002784729,2.4770590543746946,0.28089593201875684,0.1578125,1.0499788913875818e-05,0.231,2.7847741842269897,2.4776272773742676,0.3071468770503998,0.11600889079272747,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,25,0.0,1.0,0.2259,2.7746756792068483,2.485432004928589,0.2892436722293496,0.1521484375,1.0499788913875818e-05,0.213,2.841223359107971,2.5404381155967712,0.3007853031158447,0.09452451579272747,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,26,0.0,1.0,0.2329,2.7821621358394624,2.4908003866672517,0.2913617420941591,0.15302734375,1.0499788913875818e-05,0.189,2.891994059085846,2.56558620929718,0.3264078348875046,0.015153556130826473,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,27,0.0,1.0,0.2321,2.7761459410190583,2.4856571942567824,0.2904887333512306,0.14501953125,1.0499788913875818e-05,0.239,2.7387322187423706,2.428016483783722,0.3107156679034233,0.051117995753884315,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,28,0.0,1.0,0.2338,2.760792338848114,2.47235769033432,0.2884346507489681,0.139453125,1.0499788913875818e-05,0.223,2.730052888393402,2.5064092874526978,0.22364361211657524,0.32671067118644714,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,29,0.0,1.0,0.235,2.75070338845253,2.4668331146240234,0.28387028984725476,0.15908203125,1.0499788913875818e-05,0.226,2.836978018283844,2.5100618600845337,0.3269161283969879,0.044282058253884315,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,30,0.0,1.0,0.2348,2.736920964717865,2.4595938444137575,0.277327137067914,0.15361328125,1.0499788913875818e-05,0.211,2.7979564666748047,2.507713258266449,0.2902432605624199,0.14786503091454506,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,31,0.0,1.0,0.2306,2.785250949859619,2.50069944858551,0.2845515124499798,0.14052734375,1.0499788913875818e-05,0.235,2.6631853580474854,2.527638077735901,0.13554724492132664,0.5524986535310745,1.0499788913875818e-05
neural_baseline_lambda_s_0,2,32,0.0,1.0,0.2355,2.7536327302455903,2.4731205880641935,0.28051213957369325,0.15947265625,1.0499788913875818e-05,0.243,2.683029055595398,2.4383856058120728,0.24464349076151848,0.25235722213983536,1.0499788913875818e-05
