epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.01,1.0,0.7473720221434347,1.3627410093440284,0.5380345494309559,0.23135910390675823,0.8967872329905063,0.3309240022414847,33.09240094921257,0.26242335838607594,0.26242335838607594,0.013121168093779419,6.999858669587411e-06,3.663229911693864,1.0,max,0.7085619368802537,1.3189183235168458,0.5758150070905685,0.19463168531656266,0.9139549821615219,0.3310269102454185,33.10269203186035,0.217444708943367,0.217444708943367,0.010872235661372543,6.999858692324779e-06,uncertainty_lambda_c_0.01,3
2,0.0,0.01,1.0,0.75418299433974,1.239022659350045,0.510784340055683,0.18962803473578224,0.9119610363924051,0.32820433378219604,32.82043415987039,0.2104059533227848,0.2104059533227848,0.010520297863013759,1.1284044318662254e-05,0.28840858599022207,0.8,max,0.7340816429254543,1.2773405492305756,0.5467484682798386,0.18834736123681067,0.9087088704109192,0.32729691416025164,32.72969207763672,0.21494782194495202,0.21494782194495202,0.010747391264885664,6.999858692324779e-06,uncertainty_lambda_c_0.01,3
3,0.0,0.01,1.0,0.7617030540523729,1.2224962835824942,0.49960147504565083,0.18239962271874463,0.9144518888449367,0.32667744819876515,32.667745493635344,0.21381774129746836,0.21381774129746836,0.010690887240527929,6.999858669587411e-06,0.301313246461442,0.6,max,0.7450042784517038,1.2408531069755555,0.521150766313076,0.18545580878853798,0.9102953672409058,0.32621982246637343,32.62198314666748,0.2080267019569874,0.2080267019569874,0.010401335218921304,6.999858692324779e-06,uncertainty_lambda_c_0.01,3
4,0.0,0.01,1.0,0.7654475337438577,1.2104889195931108,0.4953334389985362,0.18050778086615515,0.9144951542721519,0.3262257740090165,32.62257810182209,0.20842192444620253,0.20842192444620253,0.010421096423900203,6.999858672465559e-06,0.528344216102239,0.3999999999999999,max,0.7502390899481552,1.2281292796134948,0.515659113228321,0.1728781543672085,0.9192797422409058,0.32586073577404023,32.58607425689697,0.2137312762439251,0.2137312762439251,0.010686564026400447,6.999858692324779e-06,uncertainty_lambda_c_0.01,3
5,0.0,0.01,1.0,0.7645580643154818,1.2254515343074557,0.495254533011702,0.18419150843084614,0.9119795787183544,0.3257782881772971,32.577829505823836,0.22022720530063292,0.22022720530063292,0.011011360460727275,6.999858669587411e-06,1.1289007117812628,0.19999999999999996,max,0.7447022700961393,1.2224074721336364,0.5188893631100655,0.16332823112607003,0.9222549319267273,0.3256790265440941,32.56790313720703,0.21451086327433586,0.21451086327433586,0.010725543415173889,6.999858692324779e-06,uncertainty_lambda_c_0.01,3
