epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.0,0.0,0.2837777777777778,3.1172885364956326,2.637458562850952,0.4798299616927074,0.8168185767200258,0.0,16.304897679222954,0.0,1.6498046881622739,0.10998698502468567,1.0499788913875818e-05,0.8305530652077222,1.0,hard,0.387,2.422214090824127,2.357576906681061,0.06463715992867947,0.979963630437851,0.0,16.187547206878662,0.0,1.6536234021186829,0.11024156585335732,1.0499788913875818e-05,base,2
2,0.0,0.0,0.0,0.40944444444444444,2.3659947315851846,2.285115877787272,0.08087887040649851,0.9809027777777778,0.0,16.284939924875896,0.0,1.5790798664093018,0.10527199672328101,1.0499788913875818e-05,1.3908188073870003,1.0,hard,0.391,2.3438575863838196,2.292799651622772,0.051057918928563595,0.9888537228107452,0.0,16.34203004837036,0.0,1.5283203423023224,0.10188802890479565,1.0499788913875818e-05,base,2
3,0.0,0.0,0.0,0.4206666666666667,2.3065136538611517,2.23599464363522,0.07051901307163967,0.9810763895511627,0.0,16.337974389394123,0.0,1.7055772609180875,0.11370515699187915,1.0499788913875818e-05,1.172129925059077,1.0,hard,0.405,2.3056355118751526,2.253779113292694,0.05185644933953881,0.9869005978107452,0.0,16.371699333190918,0.0,1.8528084456920624,0.12352056987583637,1.0499788913875818e-05,base,2
4,0.0,0.0,0.0,0.425,2.270611994796329,2.2028771903779774,0.0677348056083752,0.9823133680555556,0.0,16.405215899149578,0.0,1.8921440972222223,0.1261429459684425,1.0499788913875818e-05,1.1489507101230427,1.0,hard,0.422,2.279166340827942,2.225822865962982,0.053343488834798336,0.9859240353107452,0.0,16.41832971572876,0.0,2.1892173886299133,0.14594783633947372,1.0499788913875818e-05,base,2
5,0.0,0.0,0.0,0.4222222222222222,2.2599539359410605,2.1949670116106668,0.06498691411171523,0.9825303819444444,0.0,16.46621455086602,0.0,1.8976345459620159,0.12650897643632358,1.0499788913875818e-05,1.1408851081505418,1.0,hard,0.426,2.2730085849761963,2.221283435821533,0.05172520689666271,0.9859240353107452,0.0,16.65129041671753,0.0,1.5815935134887695,0.10543957352638245,1.0499788913875818e-05,base,2
6,0.0,0.0,0.0,0.42333333333333334,2.246194965309567,2.181546582116021,0.06464837755387028,0.982421875,0.0,16.63561174604628,0.0,1.5907769070731268,0.10605179911686315,1.0499788913875818e-05,0.8393081169488141,1.0,hard,0.419,2.2516244649887085,2.202204465866089,0.049419987946748734,0.9888537228107452,0.0,16.661052227020264,0.0,1.5314520299434662,0.10209680907428265,1.0499788913875818e-05,base,2
7,0.0,0.0,0.0,0.43977777777777777,2.2341327832804785,2.1694129043155246,0.06471987244569594,0.9822699659400516,0.0,16.69202142291599,0.0,1.5491753419240315,0.10327836105393039,1.0499788913875818e-05,0.8196934558590228,1.0,hard,0.431,2.2664233446121216,2.2187896966934204,0.04763366188853979,0.9889547377824783,0.0,16.69775676727295,0.0,1.5183526873588562,0.10122351720929146,1.0499788913875818e-05,base,2
8,0.0,0.0,0.0,0.443,2.221462216642168,2.159962919023302,0.06149929961086147,0.9835069444444444,0.0,16.68394120534261,0.0,1.5099609328640833,0.10066406739254792,1.0499788913875818e-05,0.8019674797914276,1.0,hard,0.446,2.2313655018806458,2.184216320514679,0.04714918648824096,0.9870016127824783,0.0,16.677435874938965,0.0,1.5445514619350433,0.10297010466456413,1.0499788913875818e-05,base,2
9,0.0,0.0,0.0,0.4543333333333333,2.2041613194677563,2.143836326069302,0.060324982119103275,0.9829210076067183,0.0,16.68209022945828,0.0,1.5031032959620159,0.1002068914886978,1.0499788913875818e-05,0.8858208431047387,1.0,hard,0.433,2.2204705476760864,2.1714523434638977,0.049018186051398516,0.9878771603107452,0.0,16.69073486328125,0.0,1.531452089548111,0.10209681279957294,1.0499788913875818e-05,base,2
10,0.0,0.0,0.0,0.45055555555555554,2.1889871623780994,2.1265318294366202,0.06245533578718702,0.9820095482799742,0.0,16.688100655873615,0.0,1.5334201355775197,0.1022280144194762,1.0499788913875818e-05,0.7896265864660058,1.0,hard,0.436,2.2074981331825256,2.1622055172920227,0.04529260448180139,0.9879781752824783,0.0,16.68605613708496,0.0,1.5243130922317505,0.1016208790242672,1.0499788913875818e-05,base,2
