epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,1.2,0.01,0.0,0.6950923679791006,1.2710944908329203,0.5905598975435088,0.43907721887660933,0.7750012361550633,0.2414573696029337,24.145737527291985,0.0,0.3505859375,0.023372397080389486,6.999858672465559e-06,1.4498261949121127,1.0,max,0.7097196355765842,1.29079749584198,0.5900857776403428,0.45987811833620074,0.7446473211050033,0.24083358570933341,24.08335943222046,0.0,0.0,0.0,6.999858692324779e-06,screen_joint_s_1p2_c_0p01,0
2,1.2,0.01,0.0,0.7201094731604155,1.2427576063554497,0.551955166496808,0.4499688432375087,0.7563785601265823,0.24083358898193022,24.083359670035446,0.0,0.0,0.0,6.999858672465559e-06,1.1615825128893345,1.0,max,0.7108269995469875,1.2576246678829193,0.5625947296619416,0.45419634133577347,0.7494051516056061,0.24083358570933341,24.08335943222046,0.0,0.0,0.0,6.999858692324779e-06,screen_joint_s_1p2_c_0p01,0
3,1.2,0.01,0.0,0.7196989488088573,1.2412271997596644,0.5530215362204781,0.4479759033722214,0.754178204113924,0.2402297673346121,24.02297730989094,0.0,0.37422122231012656,0.02494808279028158,6.999858669587411e-06,1.1007930715723093,1.0,max,0.7126390496803745,1.2724182307720184,0.5649862974882126,0.4676311418414116,0.7346152186393737,0.23980080261826514,23.98008089065552,0.0,0.6400716125965118,0.04267144352197647,6.999858692324779e-06,screen_joint_s_1p2_c_0p01,0
4,1.2,0.01,0.0,0.7205946383031661,1.2429834860789626,0.5520092731789698,0.4506162816210638,0.7541534810126582,0.2403579366546643,24.035794233974023,0.0,0.2916769679588608,0.019445132293231502,6.999858672465559e-06,1.1610069444997655,1.0,max,0.7118336940655358,1.2740227103233337,0.5624500095844269,0.47086863219738007,0.7354932934045791,0.2407040886580944,24.070409297943115,0.0,0.07750092670321465,0.005166728724725544,6.999858692324779e-06,screen_joint_s_1p2_c_0p01,0
5,1.2,0.01,0.0,0.7200037320395596,1.2393339117871056,0.5434276782730713,0.4551080535107021,0.7516255439082279,0.24079817646666418,24.079818182353733,0.0,0.008004104034810127,0.0005336069644968868,6.999858672465559e-06,1.0355864360050262,1.0,max,0.7139980872804148,1.2613771557807922,0.561921751499176,0.45879543870687484,0.7478683143854141,0.24065998643636705,24.065999126434328,0.0,0.0,0.0,6.999858692324779e-06,screen_joint_s_1p2_c_0p01,0
