epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.03,0.0,0.21366666666666667,3.9924819072087607,2.984585371282366,0.5326170602606403,0.7174479166666666,0.4752794901529948,15.842649989657932,0.0,2.1561414930555554,0.14374277613306832,1.0499788913875818e-05,1.8835397982846998,1.0,hard,0.317,3.794268250465393,2.7671526074409485,0.5483240038156509,0.6985789388418198,0.47879160195589066,15.959720373153687,0.0,0.1758149228990078,0.011720995651558042,1.0499788913875818e-05,joint,1
2,0.4,0.03,0.0,0.33255555555555555,3.4439026051097446,2.4829007585843406,0.4822068272365464,0.7590277774466409,0.47879498534732395,15.95983338356018,0.0,0.23231336805555555,0.015487558463872928,1.049978878755711e-05,1.7777265613226012,1.0,hard,0.33,3.2604840993881226,2.3201670050621033,0.46153179556131363,0.7779498845338821,0.4787852168083191,15.959507942199707,0.0,0.0,0.0,1.0499788913875818e-05,joint,1
3,0.4,0.03,0.0,0.34255555555555556,3.21573668718338,2.287872996595171,0.44907839430703056,0.7786458333333334,0.47878523502084946,15.959508525000679,0.0,0.0,0.0,1.0499788913875818e-05,1.2076899541328505,1.0,hard,0.348,3.2115508317947388,2.284166157245636,0.4485993832349777,0.7748181521892548,0.4787852168083191,15.959507942199707,0.0,0.0,0.0,1.0499788913875818e-05,joint,1
4,0.4,0.03,0.0,0.35633333333333334,3.1746090849240622,2.2496528890397816,0.4461071756150987,0.7799913204378552,0.47884900371233624,15.96163402663337,0.0,0.0044921875103480285,0.0002994791866512969,1.0499788913875818e-05,1.18635191063125,1.0,hard,0.379,3.2007041573524475,2.2716684341430664,0.45012448728084564,0.779801994562149,0.47891121357679367,15.963707208633423,0.0,0.03626751061528921,0.0024178341845981777,1.0499788913875818e-05,joint,1
5,0.4,0.03,0.0,0.37722222222222224,3.141118142339918,2.213812642627292,0.448805817299419,0.7752170148822997,0.4784996799296803,15.949989769193861,0.0,0.3608940972222222,0.02405960765382689,1.0499788913875818e-05,1.5310948698800833,1.0,hard,0.349,3.141968846321106,2.2146535515785217,0.44884923845529556,0.7781519442796707,0.4784659817814827,15.948866605758667,0.0,0.3488348573446274,0.02325565880164504,1.0499788913875818e-05,joint,1
6,0.4,0.03,0.0,0.3778888888888889,3.1154935823546515,2.191986527707842,0.44521670705742306,0.7781249996688631,0.478290356695652,15.943012237548828,0.0,0.4144965277777778,0.027633103542029858,1.0499788913875818e-05,1.1511716388178885,1.0,hard,0.37,3.1499608159065247,2.2012097239494324,0.4705430269241333,0.7530307173728943,0.47820810973644257,15.94027066230774,0.0,0.6370218247175217,0.04246812406927347,1.0499788913875818e-05,joint,1
7,0.4,0.03,0.0,0.375,3.114368279774984,2.183114641242557,0.45333655012978447,0.7716579867733849,0.4779170900583267,15.930569966634115,0.0,0.7513671881622739,0.050091148250632815,1.0499788913875818e-05,1.175583222337688,1.0,hard,0.384,3.1266729831695557,2.1936705112457275,0.45521361380815506,0.780778557062149,0.47778888046741486,15.92629623413086,0.0,0.9631600081920624,0.0642106719315052,1.0499788913875818e-05,joint,1
8,0.4,0.03,0.0,0.38433333333333336,3.1038011577394276,2.174586123890347,0.45143209480577046,0.7771267361111112,0.4777829431825214,15.926098373201159,0.0,0.9759114583333334,0.06506076672424872,1.0499788913875818e-05,1.1757565701716683,1.0,hard,0.395,3.132080852985382,2.205873668193817,0.44844918698072433,0.7829337269067764,0.47775799036026,15.92526650428772,0.0,0.9989224076271057,0.06659482978284359,1.0499788913875818e-05,joint,1
9,0.4,0.03,0.0,0.38333333333333336,3.1006277998288474,2.1806363066037497,0.44226234985722435,0.7818793406089147,0.4777291557855076,15.924305544959175,0.0,1.020464410384496,0.06803096437619792,1.0499788913875818e-05,1.348304790819788,1.0,hard,0.389,3.1170172095298767,2.1919880509376526,0.44747738540172577,0.7829337269067764,0.47755177319049835,15.918392658233643,0.0,1.1468884646892548,0.07645923271775246,1.0499788913875818e-05,joint,1
10,0.4,0.03,0.0,0.3848888888888889,3.087848484516144,2.165927986303965,0.4445437946253353,0.7798394097222222,0.4773767102095816,15.912557337019178,0.0,1.4339192708333333,0.09559462281564872,1.0499788913875818e-05,1.1606985719214815,1.0,hard,0.364,3.111402153968811,2.1902541518211365,0.4441996440291405,0.7809806019067764,0.4769483804702759,15.898279428482056,0.0,1.9887526631355286,0.13258351758122444,1.0499788913875818e-05,joint,1
