epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.4,0.0,0.0,0.20977777777777779,3.692219144768185,3.0390939315160117,0.6531252099408044,0.6255425347222222,0.0,16.265347798665363,0.0,1.4871961805555556,0.09914641744560665,1.049978881282085e-05,0.997809910850871,1.0,hard,0.289,3.450388729572296,2.909167468547821,0.5412212163209915,0.7404364198446274,0.0,16.260104656219482,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,leak,3
2,0.4,0.0,0.0,0.2902222222222222,3.318933970398373,2.8176605436537,0.501273452407784,0.7553602440489663,0.0,16.28478691313002,0.0,0.9992404513888888,0.06661603330738014,1.0499788863348334e-05,2.008112187794824,1.0,hard,0.291,3.2719353437423706,2.7813159823417664,0.49061936140060425,0.7495959103107452,0.0,16.303421020507812,0.0,1.0,0.06666667014360428,1.0499788004381116e-05,leak,3
3,0.4,0.0,0.0,0.3042222222222222,3.23366736041175,2.7679262028800116,0.4657411616709497,0.7633680552244186,0.0,16.303421126471626,0.0,1.0,0.06666667014360428,1.0499788838084593e-05,1.0870325698374979,1.0,hard,0.318,3.2139503359794617,2.755252778530121,0.45869752764701843,0.7596645951271057,0.0,16.30342149734497,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,leak,3
4,0.4,0.0,0.0,0.30733333333333335,3.1826787326070995,2.7348694271511502,0.4478092946939998,0.7752821180555556,0.0,16.303349124060738,0.0,1.0,0.06666667014360428,1.0499788762293369e-05,1.0656904700040792,1.0,hard,0.312,3.199701726436615,2.7428900599479675,0.45681167393922806,0.768083244562149,0.0,16.30318546295166,0.0,1.0,0.06666667014360428,1.0499788913875818e-05,leak,3
5,0.4,0.0,0.0,0.3091111111111111,3.181168854236603,2.7344725264443293,0.4466963079240587,0.7742838544978036,0.0,16.301492320166695,0.0,0.7692708339956071,0.05128472484648228,1.0499788838084593e-05,0.9924433002031745,1.0,hard,0.315,3.1800381541252136,2.724508225917816,0.45552994310855865,0.763200432062149,0.0,16.285786151885986,0.0,0.22996363043785095,0.015330909751355648,1.0499788913875818e-05,leak,3
6,0.4,0.0,0.0,0.31577777777777777,3.156387898657057,2.704232778814104,0.4521551314327452,0.7726345492733849,0.0,16.261996375189888,0.0,0.6511935773822997,0.04341290769581166,1.0499788913875818e-05,1.059777886564714,1.0,hard,0.323,3.162328004837036,2.7126210927963257,0.44970694184303284,0.7770743519067764,0.0,16.260332107543945,0.0,0.6807987540960312,0.04538658633828163,1.0499788913875818e-05,leak,3
7,0.4,0.0,0.0,0.31755555555555554,3.148400710688697,2.7002822624312506,0.4481184606750806,0.7711805552244186,0.0,16.26191822687785,0.0,0.6533203125,0.04355468963169389,1.0499788913875818e-05,0.9196337589544581,1.0,hard,0.327,3.161599576473236,2.7077043056488037,0.4538952708244324,0.768083244562149,0.0,16.26033306121826,0.0,0.6807987540960312,0.04538658633828163,1.0499788913875818e-05,leak,3
8,0.4,0.0,0.0,0.31833333333333336,3.13162714905209,2.68827043639289,0.4433567018972503,0.7742187496688631,0.0,16.26469824049208,0.0,0.6002604166666666,0.04001736314967275,1.0499788913875818e-05,0.7746563439367391,1.0,hard,0.326,3.148328185081482,2.6823042035102844,0.46602392941713333,0.7640759646892548,0.0,16.296602249145508,0.0,0.01171875,0.0007812500552972779,1.0499788913875818e-05,leak,3
9,0.4,0.0,0.0,0.3201111111111111,3.134283675087823,2.6875842677222357,0.4466994164718522,0.7755859378311369,0.0,16.295220057169598,0.0,0.03721788194444445,0.002481192271968919,1.0499788913875818e-05,0.8455987271995077,1.0,hard,0.32,3.13030469417572,2.6801695227622986,0.45013514906167984,0.7713160067796707,0.0,16.297237396240234,0.0,0.0,0.0,1.0499788913875818e-05,leak,3
10,0.4,0.0,0.0,0.32355555555555554,3.1241622898313732,2.6771107845836215,0.4470514986250136,0.7742621534400516,0.0,16.297237873077393,0.0,0.0,0.0,1.0499788913875818e-05,0.8271313354521731,1.0,hard,0.333,3.118680477142334,2.6681638956069946,0.45051655918359756,0.7660290896892548,0.0,16.297237873077393,0.0,0.0,0.0,1.0499788913875818e-05,leak,3
