run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_claq_lambda_s_0_4,4,1,0.4,1.0,0.1158,3.554949367046356,3.0153598487377167,0.539589536935091,0.037890625,1.0499788913875818e-05,0.149,3.1408239603042603,2.7882845997810364,0.35253944247961044,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,2,0.4,1.0,0.163,3.0945754945278168,2.722984474897385,0.3715910330414772,0.0,1.0499788913875818e-05,0.189,3.0724582076072693,2.699936330318451,0.37252184748649597,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,3,0.4,1.0,0.1909,3.0163833498954773,2.6604231238365172,0.35596020594239236,0.0,1.0499788913875818e-05,0.187,3.0369467735290527,2.6813101172447205,0.3556366413831711,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,4,0.4,1.0,0.201,2.992979425191879,2.6269112050533296,0.36606823205947875,0.0,1.0499788913875818e-05,0.178,3.001105785369873,2.660209536552429,0.34089622646570206,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,5,0.4,1.0,0.1978,2.9806766510009766,2.619209462404251,0.36146719455718995,0.0,1.0499788913875818e-05,0.209,2.956374943256378,2.618629515171051,0.33774543553590775,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,6,0.4,1.0,0.1924,2.9844533920288088,2.622615212202072,0.3618381887674332,0.0,1.0499788913875818e-05,0.187,2.9964736700057983,2.6354324221611023,0.36104127764701843,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,7,0.4,1.0,0.2055,2.9339967012405395,2.585529214143753,0.3484675094485283,0.0,1.0499788913875818e-05,0.205,2.9556700587272644,2.6009411215782166,0.35472891479730606,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,8,0.4,1.0,0.2022,2.9623368442058564,2.6073390007019044,0.3549978442490101,0.0,1.0499788913875818e-05,0.209,2.9437263011932373,2.6029757261276245,0.3407506123185158,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,9,0.4,1.0,0.2036,2.913462018966675,2.5721226274967193,0.3413394011557102,0.0,1.0499788913875818e-05,0.192,2.942000150680542,2.5771446228027344,0.36485549062490463,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,10,0.4,1.0,0.2027,2.9249622523784637,2.577012890577316,0.3479493781924248,0.0,1.0499788913875818e-05,0.181,2.936004102230072,2.597725987434387,0.33827806264162064,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,11,0.4,1.0,0.2178,2.8910549700260164,2.543920189142227,0.3471347916871309,0.0,1.0499788913875818e-05,0.222,2.9169124960899353,2.550814688205719,0.3660978674888611,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,12,0.4,1.0,0.2082,2.9156276643276215,2.5714495539665223,0.34417810663580894,0.0,1.0499788913875818e-05,0.189,2.9229353070259094,2.5922701358795166,0.3306652158498764,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,13,0.4,1.0,0.2136,2.920531541109085,2.5653392136096955,0.3551923304796219,0.0,1.0499788913875818e-05,0.206,2.9065266847610474,2.555824935436249,0.350701741874218,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,14,0.4,1.0,0.214,2.9124523282051085,2.5549696147441865,0.3574827052652836,0.0,1.0499788913875818e-05,0.213,2.8967660665512085,2.5725557804107666,0.3242103308439255,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,15,0.4,1.0,0.2157,2.8948469042778013,2.5563752114772798,0.338471694663167,0.0,1.0499788913875818e-05,0.225,2.8813276886940002,2.533170998096466,0.34815675020217896,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,16,0.4,1.0,0.2125,2.899358958005905,2.5532700419425964,0.3460888937115669,0.0,1.0499788913875818e-05,0.238,2.873164415359497,2.5005839467048645,0.37258051335811615,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,17,0.4,1.0,0.214,2.886342006921768,2.519711822271347,0.366630170494318,0.0,1.0499788913875818e-05,0.198,2.892264425754547,2.5404403805732727,0.3518241345882416,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,18,0.4,1.0,0.2248,2.859550714492798,2.5144480526447297,0.34510269165039065,0.0,1.0499788913875818e-05,0.249,2.874232053756714,2.5181257724761963,0.3561062514781952,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,19,0.4,1.0,0.2186,2.8624573707580567,2.526288938522339,0.33616844192147255,0.0,1.0499788913875818e-05,0.236,2.877078056335449,2.5451714992523193,0.3319065347313881,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,20,0.4,1.0,0.2266,2.8507897734642027,2.497751009464264,0.3530387632548809,0.0,1.0499788913875818e-05,0.224,2.902501940727234,2.56369686126709,0.33880501985549927,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,21,0.4,1.0,0.2324,2.8249892592430115,2.479189944267273,0.3457993045449257,0.0,1.0499788913875818e-05,0.236,2.8481396436691284,2.5144048929214478,0.33373475819826126,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,22,0.4,1.0,0.2234,2.8357245445251467,2.489937573671341,0.3457869701087475,0.0,1.0499788913875818e-05,0.226,2.8255756497383118,2.513498604297638,0.3120770528912544,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,23,0.4,1.0,0.2319,2.8416044652462005,2.4964146316051483,0.3451898470520973,0.0,1.0499788913875818e-05,0.227,2.843315541744232,2.4900206923484802,0.35329487174749374,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,24,0.4,1.0,0.2303,2.8247474908828734,2.4817047834396364,0.3430427059531212,0.0,1.0499788913875818e-05,0.246,2.7754926085472107,2.447422504425049,0.32807017862796783,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,25,0.4,1.0,0.2334,2.826156234741211,2.4843025743961333,0.3418536797165871,0.0,1.0499788913875818e-05,0.223,2.8387235403060913,2.494408965110779,0.3443145826458931,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,26,0.4,1.0,0.225,2.8400269985198974,2.498661983013153,0.3413650207221508,0.0,1.0499788913875818e-05,0.255,2.8395174741744995,2.4731544852256775,0.36636295169591904,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,27,0.4,1.0,0.2279,2.82791947722435,2.4864047288894655,0.34151473045349123,0.0,1.0499788913875818e-05,0.249,2.8147096633911133,2.4662445187568665,0.3484651669859886,0.0,1.0499788913875818e-05
