run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_baseline_lambda_s_0,3,1,0.0,1.0,0.1119,3.5776473760604857,3.012517064809799,0.5651303038001061,0.02255859375,1.0499788913875818e-05,0.167,3.136783003807068,2.78027081489563,0.356512188911438,0.04680765047669411,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,2,0.0,0.9836734693877551,0.1663,3.0761496305465696,2.75421661734581,0.3219330027699471,0.14482421875,1.0499788913875818e-05,0.199,3.043191075325012,2.677350878715515,0.3658401444554329,0.00693696120288223,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,3,0.0,0.9673469387755103,0.1875,2.9980845630168913,2.659750109910965,0.33833445943892004,0.071484375,7.818993617547676e-05,0.204,2.9846376180648804,2.633424699306488,0.35121290385723114,0.05882947240024805,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,4,0.0,0.9510204081632653,0.1895,2.9855400025844574,2.657243365049362,0.3282966293394566,0.1359375,1.0499788913875818e-05,0.208,2.987056016921997,2.6097888350486755,0.37726718932390213,0.02286503231152892,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,5,0.0,0.9346938775510204,0.1986,2.9443980753421783,2.6198546528816222,0.3245434258133173,0.1568359375,1.0499788913875818e-05,0.183,2.9926717877388,2.6508551239967346,0.34181666374206543,0.049164870753884315,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,6,0.0,0.9183673469387755,0.2047,2.9107070565223694,2.6127858459949493,0.2979211926460266,0.1841796875,1.0499788913875818e-05,0.193,2.8823861479759216,2.620934307575226,0.2614518329501152,0.3144868016242981,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,7,0.0,0.9020408163265305,0.2054,2.901850497722626,2.6022667467594145,0.2995837539434433,0.166796875,1.0499788913875818e-05,0.206,2.8968433141708374,2.5556453466415405,0.34119799733161926,0.06468884740024805,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,8,0.0,0.8857142857142857,0.2113,2.885570877790451,2.590007758140564,0.29556312002241614,0.1783203125,1.0499788913875818e-05,0.205,2.9208523631095886,2.5655630230903625,0.3552893176674843,0.03370824363082647,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,9,0.0,0.8693877551020408,0.209,2.8786689758300783,2.5799672424793245,0.29870171546936036,0.16943359375,1.0499788913875818e-05,0.211,2.9101205468177795,2.574081838130951,0.3360387086868286,0.024717133725062013,1.0499788913875818e-05
neural_baseline_lambda_s_0,3,10,0.0,0.8530612244897959,0.2127,2.8471777141094208,2.551498031616211,0.2956796769052744,0.170458984375,7.818993617547676e-05,0.214,2.810022234916687,2.560404896736145,0.2496173456311226,0.25353582948446274,1.0499788913875818e-05
