run_name,seed,epoch,lambda_s,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_sensitive_query_rate,train_query_entropy,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_sensitive_query_rate,validation_query_entropy
neural_claq_lambda_s_0_4,4,1,0.4,1.0,0.1214,3.573467826843262,3.033077836036682,0.5403899855911731,0.06220703125,1.0499788913875818e-05,0.174,3.163843810558319,2.7921451926231384,0.37169863283634186,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,2,0.4,0.9836734693877551,0.1829,3.079465115070343,2.7084695756435395,0.37099552899599075,0.0,1.0499788913875818e-05,0.165,3.088791251182556,2.728593170642853,0.36019811034202576,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,3,0.4,0.9673469387755103,0.1827,3.028576320409775,2.674704134464264,0.3538721866905689,0.0,1.0499788913875818e-05,0.191,2.992660939693451,2.634652078151703,0.35800884664058685,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,4,0.4,0.9510204081632653,0.1979,3.0056083679199217,2.643694269657135,0.3619140736758709,0.0,1.0499788913875818e-05,0.196,3.0111549496650696,2.6623828411102295,0.34877216815948486,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,5,0.4,0.9346938775510204,0.1973,2.9772555351257326,2.6257796943187715,0.351475827395916,0.0,1.0499788913875818e-05,0.214,2.966630280017853,2.622193932533264,0.34443631768226624,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,6,0.4,0.9183673469387755,0.202,2.9783822357654572,2.620340549945831,0.3580416671931744,0.0,1.0499788913875818e-05,0.187,3.02634596824646,2.6689963340759277,0.357349656522274,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,7,0.4,0.9020408163265305,0.2054,2.9504055619239806,2.5965704798698424,0.35383507832884786,0.0,1.0499788913875818e-05,0.184,2.9983692169189453,2.6460397839546204,0.35232941806316376,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,8,0.4,0.8857142857142857,0.1994,2.959191930294037,2.6118270337581633,0.3473649054765701,0.0,1.0499788913875818e-05,0.202,2.9320430755615234,2.5801801681518555,0.35186292231082916,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,9,0.4,0.8693877551020408,0.2071,2.9353530764579774,2.586924451589584,0.34842861220240595,0.0,1.0499788913875818e-05,0.219,2.911502778530121,2.557677388191223,0.35382531583309174,0.0,1.0499788913875818e-05
neural_claq_lambda_s_0_4,4,10,0.4,0.8530612244897959,0.2106,2.923250561952591,2.5803797006607057,0.3428708627820015,0.0,1.0499788913875818e-05,0.196,2.9623029828071594,2.620664119720459,0.34163881093263626,0.0,1.0499788913875818e-05
